unique_id,Date,MOIRAI,forecast_lower,forecast_upper
ACAHol,2016-11-01,1363.8486,61.187078857421916,1983.32275390625
ACAHol,2016-12-01,744.3746,-220.2186340332031,1937.2570800781255
ACAOth,2016-05-01,61.478855,-2.288430023193359,99.05718994140625
ACAOth,2016-06-01,9.42238,-16.730209350585938,97.81413497924805
ACAOth,2016-07-01,31.014902,-2.1176292419433587,99.05718994140625
ACAOth,2016-08-01,59.49541,-5.750205993652342,99.05718994140625
ACAOth,2016-09-01,39.189003,-31.459605026245118,99.05718994140625
ACAOth,2016-10-01,31.014902,-5.180327987670898,116.24635086059577
ACAOth,2016-11-01,65.03605,-1.6368671417236327,134.20207214355477
ACAOth,2016-12-01,31.014902,-4.046611022949218,140.68394470214852
ACAVis,2016-05-01,336.16534,146.27219696044924,468.9145202636719
ACAVis,2016-06-01,271.30347,85.05848083496093,413.64024353027395
ACAVis,2016-07-01,242.4419,68.19224395751954,502.8386779785162
ACAVis,2016-08-01,371.0976,128.0062698364258,468.9145202636719
ACAVis,2016-09-01,271.30347,82.8320556640625,401.56587219238287
ACAVis,2016-10-01,271.30347,100.6358871459961,517.1302612304688
ACAVis,2016-11-01,370.109,98.6964614868164,445.005014038086
ACAVis,2016-12-01,271.30347,142.20096282958986,567.7200317382812
ADABus,2016-05-01,15.994392,-1.1915889739990233,20.47172317504883
ADABus,2016-06-01,10.214635,-3.677971935272217,29.844451904296875
ADABus,2016-07-01,10.214635,0.6071844100952148,26.27379913330078
ADABus,2016-08-01,19.649708,0.7495687484741211,27.149443817138696
ADABus,2016-09-01,10.214635,-8.265871810913087,29.844451904296875
ADABus,2016-10-01,10.214635,-0.9343226432800292,27.43661270141604
ADABus,2016-11-01,20.029543,-4.4532773971557615,39.659358978271484
ADABus,2016-12-01,10.214635,-0.41841640472412106,24.181261062622077
ADAHol,2016-05-01,254.24408,54.76260681152344,381.9839782714844
ADAHol,2016-06-01,146.1687,-35.618099975585935,384.4609619140627
ADAHol,2016-07-01,146.1687,2.059658813476565,337.5922058105472
ADAHol,2016-08-01,264.07635,31.757579803466804,382.94635925292977
ADAHol,2016-09-01,74.2173,-78.14896545410156,304.3769348144536
ADAHol,2016-10-01,158.54279,29.064361572265625,381.9839782714844
ADAHol,2016-11-01,264.07635,-5.641705322265624,380.75584411621094
ADAHol,2016-12-01,146.1687,14.367344665527348,386.1386596679691
ADAOth,2016-05-01,12.620813,0.17221760749816908,22.755491256713867
ADAOth,2016-06-01,2.0714743,-2.8511274337768553,22.755491256713867
ADAOth,2016-07-01,3.6313426,0.6235845565795899,26.32798709869389
ADAOth,2016-08-01,14.958112,0.37912096977233894,22.918535995483413
ADAOth,2016-09-01,7.1607323,-6.5865159034729,35.406302261352565
ADAOth,2016-10-01,7.1607323,0.26141061782836933,29.084260559082047
ADAOth,2016-11-01,14.958112,-0.6600134372711182,22.755491256713867
ADAOth,2016-12-01,6.8420277,-0.14057245254516598,29.65108814239503
ADAVis,2016-05-01,43.947983,11.25538501739502,51.87861061096197
ADAVis,2016-06-01,28.42973,1.2159978866577148,69.07343292236328
ADAVis,2016-07-01,20.915503,6.24478702545166,50.543792724609375
ADAVis,2016-08-01,36.32267,8.553717422485352,62.096345901489265
ADAVis,2016-09-01,23.409843,-4.551441955566406,69.07343292236328
ADAVis,2016-10-01,20.816454,7.695932197570802,51.89446945190431
ADAVis,2016-11-01,50.543793,7.834236526489258,69.07343292236328
ADAVis,2016-12-01,33.14279,12.640020561218263,69.07343292236328
ADBBus,2016-05-01,51.91739,0.4704559326171878,65.70647125244142
ADBBus,2016-06-01,16.395985,-7.8237663269042965,93.05561828613281
ADBBus,2016-07-01,23.769089,2.180794906616211,93.05561828613281
ADBBus,2016-08-01,64.67495,-0.9577186584472654,93.4348327636719
ADBBus,2016-09-01,36.294277,-17.28659591674805,93.05561828613281
ADBBus,2016-10-01,15.365777,-0.8103012084960936,93.05561828613281
ADBBus,2016-11-01,64.67495,3.797565078735353,100.9256912231447
ADBBus,2016-12-01,36.294277,9.776950454711915,93.05561828613281
ADBHol,2016-05-01,129.9945,55.19078941345215,151.57937316894547
ADBHol,2016-06-01,88.12155,13.954114532470703,169.04843139648438
ADBHol,2016-07-01,88.12155,45.55684051513672,151.7997360229493
ADBHol,2016-08-01,128.58499,38.2128849029541,169.04843139648438
ADBHol,2016-09-01,90.92829,9.574590301513672,169.04843139648438
ADBHol,2016-10-01,75.004715,-5.491690826416016,167.46861114501954
ADBHol,2016-11-01,121.16678,46.76035499572754,169.04843139648438
ADBHol,2016-12-01,90.000565,29.392924118041993,194.98605651855473
ADBOth,2016-05-01,23.101528,-2.1168351173400874,42.219486236572266
ADBOth,2016-06-01,8.03549,-7.147212791442871,31.316394424438514
ADBOth,2016-07-01,14.802149,0.5138628959655762,42.76987190246584
ADBOth,2016-08-01,26.889374,0.8969825744628919,42.219486236572266
ADBOth,2016-09-01,11.559258,-14.828985214233398,42.219486236572266
ADBOth,2016-10-01,8.163149,-3.689492607116699,57.549598693847656
ADBOth,2016-11-01,30.942009,-3.087253379821777,46.702246475219745
ADBOth,2016-12-01,11.211809,-2.172544384002685,74.41272659301771
ADBVis,2016-05-01,167.18463,36.27732849121094,213.01634368896487
ADBVis,2016-06-01,98.22188,8.162718963623046,169.86588287353527
ADBVis,2016-07-01,84.59926,31.441581726074222,205.1720336914063
ADBVis,2016-08-01,167.4005,26.410169219970705,248.10551147460944
ADBVis,2016-09-01,39.99871,-1.5088211059570313,206.83586273193376
ADBVis,2016-10-01,113.00368,42.726320648193365,250.17471313476594
ADBVis,2016-11-01,167.4005,24.50287322998047,229.36794281005896
ADBVis,2016-12-01,51.505882,30.852475738525392,225.0601348876953
ADCBus,2016-05-01,57.43467,1.168896484375,78.81586837768562
ADCBus,2016-06-01,34.99903,-5.333293914794922,87.52823638916016
ADCBus,2016-07-01,12.609431,-5.312432098388672,87.52823638916016
ADCBus,2016-08-01,63.462425,6.8292848587036135,112.09646072387697
ADCBus,2016-09-01,14.887292,-14.621572113037109,87.52823638916016
ADCBus,2016-10-01,20.271523,4.059856796264649,87.52823638916016
ADCBus,2016-11-01,59.35247,-1.1894588470458978,89.84666824340833
ADCBus,2016-12-01,34.99903,0.21465339660644603,99.96049728393555
ADCHol,2016-05-01,193.26614,35.77069778442383,212.37945709228524
ADCHol,2016-06-01,67.4018,2.734747314453125,194.4386642456055
ADCHol,2016-07-01,122.76571,39.805354309082034,265.2264404296875
ADCHol,2016-08-01,193.99606,73.82180175781251,265.2264404296875
ADCHol,2016-09-01,122.76571,-18.308712768554688,265.2264404296875
ADCHol,2016-10-01,110.22505,32.71800079345704,203.0025024414064
ADCHol,2016-11-01,164.73944,20.226152801513674,248.1401733398439
ADCHol,2016-12-01,118.86537,-2.107091522216796,265.2264404296875
ADCOth,2016-05-01,9.436968,-0.09848899841308587,17.18689727783203
ADCOth,2016-06-01,4.853515,-2.769761323928833,17.18689727783203
ADCOth,2016-07-01,4.853515,0.24107813835144043,19.40715122222902
ADCOth,2016-08-01,11.020206,-1.5120686531066894,16.31570720672608
ADCOth,2016-09-01,4.853515,-6.003827381134033,23.353588104248047
ADCOth,2016-10-01,4.853515,0.7750331401824954,18.247434425354022
ADCOth,2016-11-01,11.020206,-0.02712392807006804,17.18689727783203
ADCOth,2016-12-01,1.305644,-1.1414218425750733,23.447066116333016
ADCVis,2016-05-01,112.98514,61.377522277832036,146.61509704589844
ADCVis,2016-06-01,89.6556,19.614328384399414,146.61509704589844
ADCVis,2016-07-01,76.978455,38.74138984680176,179.419921875
ADCVis,2016-08-01,108.65796,52.868054962158205,146.61509704589844
ADCVis,2016-09-01,81.05284,18.454251861572267,148.78980865478533
ADCVis,2016-10-01,81.00544,42.69958572387696,147.4123336791993
ADCVis,2016-11-01,113.81027,38.73762245178223,147.64523162841806
ADCVis,2016-12-01,85.27069,43.50563697814942,154.48048400878918
ADDBus,2016-05-01,53.700073,9.916279220581055,78.97481155395508
ADDBus,2016-06-01,38.01394,-0.9558406829833984,83.56266784667969
ADDBus,2016-07-01,38.01394,7.776331138610841,83.56266784667969
ADDBus,2016-08-01,54.60344,7.300242614746095,83.56266784667969
ADDBus,2016-09-01,38.01394,-5.375054168701172,83.56266784667969
ADDBus,2016-10-01,23.145153,6.091543769836426,83.56266784667969
ADDBus,2016-11-01,62.119244,19.53050937652588,97.1052375793458
ADDBus,2016-12-01,38.01394,5.887312889099122,106.27369232177735
ADDHol,2016-05-01,54.603844,30.22313232421875,65.64397201538085
ADDHol,2016-06-01,29.797056,7.5895586013793945,68.99291076660157
ADDHol,2016-07-01,40.126118,21.656380081176756,70.72138214111328
ADDHol,2016-08-01,62.52749,17.154964256286622,70.94096908569338
ADDHol,2016-09-01,38.486305,7.659965515136719,70.87952117919923
ADDHol,2016-10-01,34.19779,15.075635719299317,63.24687156677253
ADDHol,2016-11-01,53.994846,26.796371650695804,70.72138214111328
ADDHol,2016-12-01,38.486305,21.56935405731201,70.72138214111328
ADDOth,2016-05-01,34.04084,-2.7597246170043945,71.77449035644534
ADDOth,2016-06-01,7.783338,-10.27362518310547,62.66530990600586
ADDOth,2016-07-01,17.16676,0.31432952880859377,62.66530990600586
ADDOth,2016-08-01,39.916035,-6.71159782409668,62.66530990600586
ADDOth,2016-09-01,17.16676,-21.941317749023437,78.55231475830085
ADDOth,2016-10-01,23.09001,-2.8027345657348617,85.41458129882812
ADDOth,2016-11-01,38.591972,-4.9792375564575195,85.41458129882812
ADDOth,2016-12-01,5.8096805,-7.789260482788086,86.32664337158211
ADDVis,2016-05-01,123.507095,56.04683418273926,161.74514770507812
ADDVis,2016-06-01,62.087704,17.01217041015625,125.34081726074233
ADDVis,2016-07-01,66.253235,37.708072662353516,127.18052215576175
ADDVis,2016-08-01,124.45111,28.552408981323243,165.35799560546906
ADDVis,2016-09-01,85.67619,11.967142486572266,161.74514770507812
ADDVis,2016-10-01,83.005646,28.384684371948243,161.74514770507812
ADDVis,2016-11-01,123.71068,47.554779052734375,161.74514770507812
ADDVis,2016-12-01,70.29446,37.58511238098145,161.74514770507812
AEABus,2016-05-01,78.18434,21.73184928894043,100.98744506835943
AEABus,2016-06-01,57.473984,7.8126178741455075,112.2614974975586
AEABus,2016-07-01,54.973526,26.703829002380374,112.2614974975586
AEABus,2016-08-01,82.33061,43.65303535461426,100.93796234130859
AEABus,2016-09-01,57.473984,4.1325439453125,139.65525817871094
AEABus,2016-10-01,57.473984,18.621447753906253,112.67480621337894
AEABus,2016-11-01,84.86774,14.435157394409183,121.44828948974627
AEABus,2016-12-01,57.473984,14.641392517089844,112.2614974975586
AEAHol,2016-05-01,182.44547,67.28936080932617,241.95900573730478
AEAHol,2016-06-01,156.45964,39.01565399169922,285.41522216796875
AEAHol,2016-07-01,149.45615,80.47150955200196,285.41522216796875
AEAHol,2016-08-01,223.86325,116.24591827392578,272.7680633544923
AEAHol,2016-09-01,156.45964,37.34019393920899,349.89300537109375
AEAHol,2016-10-01,156.45964,77.17944259643555,349.89300537109375
AEAHol,2016-11-01,220.93744,73.12994842529297,287.26222229003923
AEAHol,2016-12-01,116.94768,71.89016189575196,285.41522216796875
AEAOth,2016-05-01,49.19854,-0.22865829467773346,83.89336395263672
AEAOth,2016-06-01,12.667461,-12.258702087402344,55.858392333984405
AEAOth,2016-07-01,27.186611,-1.9506313323974607,58.447071838378974
AEAOth,2016-08-01,55.539986,1.6118431091308594,83.89336395263672
AEAOth,2016-09-01,27.186611,-25.33175277709961,81.09881973266604
AEAOth,2016-10-01,27.186611,-1.7347871780395496,83.89336395263672
AEAOth,2016-11-01,69.59092,-0.4042366027832031,84.12121505737306
AEAOth,2016-12-01,27.186611,-8.241646575927733,87.39829406738284
AEAVis,2016-05-01,212.37839,134.21467514038085,244.2837921142578
AEAVis,2016-06-01,179.53038,67.39879302978515,278.62009277343765
AEAVis,2016-07-01,176.75137,119.14246978759766,296.18536376953125
AEAVis,2016-08-01,237.85788,153.32677459716797,296.18536376953125
AEAVis,2016-09-01,179.53038,72.61758880615234,272.3632202148438
AEAVis,2016-10-01,189.75497,127.86752853393554,296.18536376953125
AEAVis,2016-11-01,237.85788,131.33593292236327,296.18536376953125
AEAVis,2016-12-01,179.53038,121.01454010009766,296.18536376953125
AEBBus,2016-05-01,174.62479,21.220544433593755,307.56121826171875
AEBBus,2016-06-01,89.791306,-46.269483947753905,309.1123107910158
AEBBus,2016-07-01,81.37889,-13.270304107666012,307.56121826171875
AEBBus,2016-08-01,198.67627,-6.088616943359374,337.7491333007818
AEBBus,2016-09-01,94.494484,-102.10060577392578,525.3311157226562
AEBBus,2016-10-01,35.986412,-10.324488830566406,307.56121826171875
AEBBus,2016-11-01,196.70023,-22.815358734130857,307.56121826171875
AEBBus,2016-12-01,93.62143,-8.563816833496093,307.56121826171875
AEBHol,2016-05-01,178.49164,32.373415374755865,241.8656463623047
AEBHol,2016-06-01,135.6958,1.6223564147949219,235.97230529785162
AEBHol,2016-07-01,115.117615,43.89920883178711,178.49163818359375
AEBHol,2016-08-01,173.27217,54.45737648010254,241.8656463623047
AEBHol,2016-09-01,119.38899,-8.241390991210938,241.8656463623047
AEBHol,2016-10-01,115.117615,15.15908432006836,237.486784362793
AEBHol,2016-11-01,150.79599,33.518820190429686,241.8656463623047
AEBHol,2016-12-01,108.77272,31.850994110107422,231.4493301391602
AEBOth,2016-05-01,37.866703,-2.577137947082519,84.45381164550781
AEBOth,2016-06-01,18.678741,-13.590919494628906,84.45381164550781
AEBOth,2016-07-01,15.517444,-3.0927204132080073,74.00062026977545
AEBOth,2016-08-01,55.148243,7.57869930267334,84.45381164550781
AEBOth,2016-09-01,13.772225,-26.936273193359376,95.30541458129883
AEBOth,2016-10-01,12.705871,1.2572353363037112,84.45381164550781
AEBOth,2016-11-01,55.148243,0.8074151992797859,84.45381164550781
AEBOth,2016-12-01,25.842674,2.036986160278321,90.79615783691425
AEBVis,2016-05-01,180.84744,63.40331382751465,297.84184875488285
AEBVis,2016-06-01,112.65469,14.64521484375,241.69308471679688
AEBVis,2016-07-01,82.62132,20.215936279296876,220.82949829101582
AEBVis,2016-08-01,185.79875,44.25829925537109,245.13648376464874
AEBVis,2016-09-01,121.25591,4.494574737548828,241.69308471679688
AEBVis,2016-10-01,121.25591,38.257014465332034,246.6226318359376
AEBVis,2016-11-01,175.91699,25.947963714599613,224.0088653564453
AEBVis,2016-12-01,121.25591,61.997097396850585,241.69308471679688
AECBus,2016-05-01,53.40069,1.9983720779418959,78.93727340698256
AECBus,2016-06-01,31.201384,-11.493587493896484,92.70927429199219
AECBus,2016-07-01,9.344519,-4.195600509643555,61.973452758789065
AECBus,2016-08-01,57.97386,2.276373100280762,92.70927429199219
AECBus,2016-09-01,31.201384,-25.705264282226562,62.749999237060614
AECBus,2016-10-01,31.201384,5.742319869995117,92.70927429199219
AECBus,2016-11-01,61.95533,5.106364059448242,94.21338958740243
AECBus,2016-12-01,29.866238,-2.7828868865966796,119.30387802124028
AECHol,2016-05-01,86.29677,6.665546798706055,133.26658630371094
AECHol,2016-06-01,42.55124,-12.134345626831054,133.4860061645508
AECHol,2016-07-01,49.956993,6.322315979003907,137.4320663452152
AECHol,2016-08-01,91.611786,9.790966796875,133.26658630371094
AECHol,2016-09-01,29.782951,-27.740964508056642,133.26658630371094
AECHol,2016-10-01,34.327885,9.213178253173828,169.55239562988285
AECHol,2016-11-01,113.724144,5.938618850708008,148.9736404418947
AECHol,2016-12-01,49.956993,8.572749710083007,133.26658630371094
AECOth,2016-05-01,7.345647,-0.20117244720458985,16.242658615112305
AECOth,2016-06-01,2.5044084,-2.780715084075928,16.242658615112305
AECOth,2016-07-01,2.8536892,-1.5944814205169677,16.242658615112305
AECOth,2016-08-01,9.790316,-1.4057676792144775,16.25433406829834
AECOth,2016-09-01,3.3379736,-6.912877464294434,16.242658615112305
AECOth,2016-10-01,3.3379736,-0.44039468765258777,13.567197895050056
AECOth,2016-11-01,9.790316,-0.8607208251953123,16.242658615112305
AECOth,2016-12-01,2.8486233,-1.4400723457336426,22.76653556823731
AECVis,2016-05-01,38.59028,0.3747484207153321,46.30152206420899
AECVis,2016-06-01,20.726677,-9.042813301086426,61.38941841125489
AECVis,2016-07-01,20.726677,4.550297260284425,53.70748481750489
AECVis,2016-08-01,34.20651,-0.873513412475584,62.20201873779297
AECVis,2016-09-01,12.364763,-18.833646774291992,62.20201873779297
AECVis,2016-10-01,15.827091,-1.5824827194213862,55.446758270263686
AECVis,2016-11-01,41.464348,-1.6452665328979492,67.11656494140625
AECVis,2016-12-01,20.726677,-5.180355262756347,62.20201873779297
AEDBus,2016-05-01,30.722076,-0.3219722747802731,58.9328411102295
AEDBus,2016-06-01,15.746475,-15.85504608154297,70.73708724975594
AEDBus,2016-07-01,19.104542,-8.773478126525879,79.52810668945312
AEDBus,2016-08-01,38.142014,-4.320603942871093,80.06214599609379
AEDBus,2016-09-01,19.104542,-32.969708633422854,77.35592498779297
AEDBus,2016-10-01,19.104542,-4.495059967041016,79.52810668945312
AEDBus,2016-11-01,60.522278,-2.335608863830563,79.82589416503909
AEDBus,2016-12-01,19.104542,-4.402702903747558,109.73988342285156
AEDHol,2016-05-01,107.34612,53.40203323364258,124.0138153076172
AEDHol,2016-06-01,91.58992,34.632328796386716,154.51346893310546
AEDHol,2016-07-01,91.58992,25.374627685546876,154.4951629638672
AEDHol,2016-08-01,123.04254,47.09404373168945,155.28471679687502
AEDHol,2016-09-01,91.58992,33.572106170654294,154.4951629638672
AEDHol,2016-10-01,86.05418,36.5596508026123,154.4951629638672
AEDHol,2016-11-01,121.111244,56.21312255859375,156.78790435791035
AEDHol,2016-12-01,100.48159,62.14253883361816,158.9182113647461
AEDOth,2016-05-01,12.176073,-1.0858238697052,22.998294830322266
AEDOth,2016-06-01,6.3226175,-3.8078609466552735,31.336132049560547
AEDOth,2016-07-01,6.3226175,-1.539046335220337,23.060564804077153
AEDOth,2016-08-01,14.660456,2.3050339221954346,30.7768180847168
AEDOth,2016-09-01,6.4440155,-8.121798896789551,31.336132049560547
