unique_id,Date,forecast_lower,Chronos Large,forecast_upper
AABHol,2016-05-01,54.53065643310547,81.24205780029297,105.8608627319336
AABHol,2016-06-01,73.48713989257813,91.7050552368164,106.10705184936523
AABHol,2016-07-01,71.39453887939453,97.24428176879883,112.13866500854492
AABHol,2016-08-01,45.914072036743164,69.54813003540039,95.2747787475586
AABHol,2016-09-01,65.23983764648438,81.24206161499023,94.78240203857422
AABHol,2016-10-01,96.99809036254882,116.9393310546875,138.3576873779297
AABHol,2016-11-01,74.96426315307617,96.01334762573242,113.61578750610352
AABHol,2016-12-01,121.12452621459961,138.48078155517578,177.2554168701172
AABOth,2016-05-01,0.054051775485277176,0.054051775485277176,2.113420510292054
AABOth,2016-06-01,0.054051775485277176,0.054051775485277176,0.9188785374164589
AABOth,2016-07-01,0.054051775485277176,0.054051775485277176,1.702627801895142
AABOth,2016-08-01,0.054051775485277176,0.054051775485277176,1.3242661237716686
AABOth,2016-09-01,0.054051775485277176,0.054051775485277176,1.2053523778915407
AABOth,2016-10-01,0.054051775485277176,0.054051775485277176,0.7242924988269809
AABOth,2016-11-01,0.054051775485277176,0.054051775485277176,0.8161803841590906
AABOth,2016-12-01,0.054051775485277176,0.054051775485277176,0.713482165336609
AABVis,2016-05-01,63.81868629455566,85.96169662475586,115.30568771362304
AABVis,2016-06-01,63.81868629455566,75.61028671264648,108.9148178100586
AABVis,2016-07-01,63.00857162475586,106.21445083618164,143.2094741821289
AABVis,2016-08-01,62.8285472869873,95.86304473876953,144.19961700439453
AABVis,2016-09-01,69.12940139770508,105.7643928527832,156.35127563476567
AABVis,2016-10-01,74.44013137817383,121.96659469604492,148.70022735595703
AABVis,2016-11-01,69.21941375732422,117.91604232788086,178.8543426513672
AABVis,2016-12-01,138.79887771606445,174.6237564086914,213.41903686523438
ABABus,2016-05-01,50.757342147827146,65.61455917358398,79.83586349487305
ABABus,2016-06-01,51.62449569702149,63.013099670410156,75.50009765625
ABABus,2016-07-01,50.063616561889646,67.059814453125,76.30944061279297
ABABus,2016-08-01,43.184208679199216,62.14594650268555,73.3611198425293
ABABus,2016-09-01,51.85573616027832,60.700693130493164,71.973681640625
ABABus,2016-10-01,51.45106506347656,62.14594650268555,74.69075469970703
ABABus,2016-11-01,49.543324661254886,56.943031311035156,74.57513427734375
ABABus,2016-12-01,42.548295974731445,58.388282775878906,71.51119995117188
ABAHol,2016-05-01,171.5726760864258,236.29071807861328,259.33778381347656
ABAHol,2016-06-01,179.25502014160156,223.48678588867188,261.4329864501953
ABAHol,2016-07-01,191.82616729736327,260.7345886230469,320.33105773925786
ABAHol,2016-08-01,172.2710723876953,224.65078735351562,273.7713073730469
ABAHol,2016-09-01,176.22865142822266,211.84686279296875,249.32744903564455
ABAHol,2016-10-01,262.1313674926758,295.6543884277344,341.9813568115235
ABAHol,2016-11-01,211.84686279296875,243.2746810913086,300.7759643554688
ABAHol,2016-12-01,216.27002410888673,246.76667022705078,314.51109008789064
ABAOth,2016-05-01,2.6127083063125616,7.748031139373779,9.910271167755129
ABAOth,2016-06-01,0.18018709123134613,2.6127082109451294,12.396848773956304
ABAOth,2016-07-01,0.18018709123134613,1.8919612169265747,9.585935497283936
ABAOth,2016-08-01,0.18018709123134613,2.4325214624404907,8.522833633422852
ABAOth,2016-09-01,0.18018709123134613,5.946163177490234,12.414867401123052
ABAOth,2016-10-01,0.18018709123134613,4.234388947486877,12.4328860282898
ABAOth,2016-11-01,0.18018709123134613,1.7117743492126465,9.387730503082276
ABAOth,2016-12-01,0.18018709123134613,0.18018709123134613,11.7481764793396
ABAVis,2016-05-01,190.4716796875,217.28140258789062,255.13043212890628
ABAVis,2016-06-01,189.9459976196289,219.90980529785156,252.67725067138673
ABAVis,2016-07-01,213.25118865966797,250.57451629638672,273.52923278808595
ABAVis,2016-08-01,217.28140716552736,249.69837188720703,271.9522003173828
ABAVis,2016-09-01,200.63485107421874,231.299560546875,253.37815704345704
ABAVis,2016-10-01,194.32666625976563,225.16661071777344,260.0367828369141
ABAVis,2016-11-01,190.9973602294922,222.5382080078125,241.28748779296876
ABAVis,2016-12-01,263.8917724609375,304.0187225341797,335.0338928222656
ABBBus,2016-05-01,64.06469917297363,76.34169387817383,87.93316192626953
ABBBus,2016-06-01,55.96313667297363,68.86331939697266,82.94758834838868
ABBBus,2016-07-01,58.08200454711914,74.47210311889648,83.9446990966797
ABBBus,2016-08-01,59.63999862670899,74.1604995727539,83.57078094482422
ABBBus,2016-09-01,57.77040786743164,70.42131423950195,78.70983963012695
ABBBus,2016-10-01,63.94006004333496,71.97930908203125,79.83159866333008
ABBBus,2016-11-01,55.27761726379394,67.61692428588867,77.33880920410157
ABBBus,2016-12-01,57.95736503601074,66.68212890625,77.96200790405274
ABBHol,2016-05-01,510.52329711914064,595.2742614746094,693.4776184082032
ABBHol,2016-06-01,500.4339080810547,588.5479736328125,729.7994689941406
ABBHol,2016-07-01,563.660791015625,702.8944091796875,788.9905883789063
ABBHol,2016-08-01,531.3746948242188,696.1681518554688,775.5380737304688
ABBHol,2016-09-01,618.1434753417968,689.4418640136719,821.2766296386719
ABBHol,2016-10-01,826.6576354980468,982.0343017578125,1128.6667724609376
ABBHol,2016-11-01,589.2206237792968,760.067626953125,860.9615478515625
ABBHol,2016-12-01,618.1434753417968,702.8944091796875,862.9794311523438
ABBOth,2016-05-01,23.189196395874024,28.879926681518555,31.67200794219971
ABBOth,2016-06-01,11.722479820251465,14.706382751464844,23.91385765075684
ABBOth,2016-07-01,2.685513770580292,9.910823822021484,14.493247032165527
ABBOth,2016-08-01,3.0904722929000856,8.525439739227295,14.557188224792485
ABBOth,2016-09-01,0.21313638985157013,6.500648021697998,14.770323657989502
ABBOth,2016-10-01,0.21313638985157013,7.246624231338501,14.152229881286623
ABBOth,2016-11-01,0.4049587920308113,7.459759950637817,14.514561176300056
ABBOth,2016-12-01,0.21313638985157013,10.1239595413208,20.482369232177742
ABBVis,2016-05-01,313.8453399658203,340.8566436767578,424.7845428466797
ABBVis,2016-06-01,298.4103118896484,342.4644470214844,408.7063873291016
ABBVis,2016-07-01,424.14141845703125,516.1083831787109,556.6252746582031
ABBVis,2016-08-01,330.8881561279297,403.56138610839844,456.9407928466797
ABBVis,2016-09-01,327.67254638671875,382.6597900390625,434.4314239501953
ABBVis,2016-10-01,356.6131927490234,416.42388916015625,469.8033447265625
ABBVis,2016-11-01,291.6575042724609,345.6800842285156,391.0204132080078
ABBVis,2016-12-01,449.54486083984375,500.0302276611328,535.08056640625
ACABus,2016-05-01,16.652116966247558,26.783123016357422,31.441057205200195
ACABus,2016-06-01,19.679772567749023,23.677833557128906,37.302289962768555
ACABus,2016-07-01,18.554105854034425,23.87191390991211,33.92528800964356
ACABus,2016-08-01,18.787002182006837,28.91800880432129,37.65163803100586
ACABus,2016-09-01,15.992243003845216,23.2896728515625,33.88647193908692
ACABus,2016-10-01,13.857355117797852,25.230477333068848,34.97332534790039
ACABus,2016-11-01,18.554105854034425,25.618638038635254,35.82727890014649
ACABus,2016-12-01,14.129067993164064,21.542946815490723,25.967984008789067
ACAHol,2016-05-01,205.39617919921875,315.4298400878906,406.391015625
ACAHol,2016-06-01,237.67272186279297,293.42311096191406,372.1583190917969
ACAHol,2016-07-01,249.40963745117188,320.3202209472656,435.2442932128906
ACAHol,2016-08-01,273.3725341796875,381.45005798339844,416.17177734375
ACAHol,2016-09-01,263.1027328491211,334.99139404296875,430.84295043945315
ACAHol,2016-10-01,420.08408203125,559.9490966796875,622.5460327148438
ACAHol,2016-11-01,371.18024291992185,471.9221649169922,535.008154296875
ACAHol,2016-12-01,444.5360168457031,511.0452575683594,562.8833251953125
ACAOth,2016-05-01,0.13102155923843384,4.71676778793335,11.26783275604248
ACAOth,2016-06-01,0.13102155923843384,6.223512649536133,11.634692573547369
ACAOth,2016-07-01,0.13102155923843384,7.075150966644287,10.8223614692688
ACAOth,2016-08-01,0.13102155923843384,7.271683216094971,11.529876708984375
ACAOth,2016-09-01,0.13102155923843384,6.485555171966553,10.691339492797859
ACAOth,2016-10-01,0.13102155923843384,5.633916854858398,10.036232566833498
ACAOth,2016-11-01,0.13102155923843384,5.175342321395874,8.961858177185059
ACAOth,2016-12-01,3.576882195472718,7.926789999008179,14.163404750823977
ACAVis,2016-05-01,186.3343734741211,209.82044982910156,248.84879302978516
ACAVis,2016-06-01,172.6917266845703,201.1858673095703,244.87686462402345
ACAVis,2016-07-01,224.15386505126952,260.7644958496094,277.8609893798828
ACAVis,2016-08-01,183.05323486328126,226.22616577148438,243.49533081054688
ACAVis,2016-09-01,199.2862533569336,233.1338348388672,257.1379806518555
ACAVis,2016-10-01,199.80432739257813,233.1338348388672,269.9171539306641
ACAVis,2016-11-01,168.54713134765626,197.7320327758789,238.3145751953125
ACAVis,2016-12-01,288.39520263671875,337.6123352050781,362.30722656250003
ADABus,2016-05-01,0.1437416672706604,2.5873451232910156,7.244565963745118
ADABus,2016-06-01,0.1437416672706604,1.58115553855896,7.762035179138186
ADABus,2016-07-01,0.1437416672706604,3.0185694694519043,7.359558868408204
ADABus,2016-08-01,0.1437416672706604,2.731086492538452,6.928335380554199
ADABus,2016-09-01,0.1437416672706604,1.3655433654785156,5.634662818908692
ADABus,2016-10-01,0.1437416672706604,0.1437416672706604,6.755845403671267
ADABus,2016-11-01,0.1437416672706604,2.299862504005432,6.195254182815552
ADABus,2016-12-01,0.1437416672706604,2.299862504005432,6.683974409103405
ADAHol,2016-05-01,45.340538787841794,60.60945701599121,84.03734817504883
ADAHol,2016-06-01,70.5167724609375,89.16582870483398,113.05995178222656
ADAHol,2016-07-01,348.38780822753904,367.1534118652344,392.09656677246096
ADAHol,2016-08-01,333.2354339599609,354.91497802734375,379.04222412109374
ADAHol,2016-09-01,218.42715606689453,241.27225494384766,316.8009521484375
ADAHol,2016-10-01,67.71940803527832,84.50357437133789,101.63738861083985
ADAHol,2016-11-01,42.426621246337895,53.616058349609375,81.70620346069336
ADAHol,2016-12-01,28.90605068206787,44.87430953979492,59.56044654846192
ADAOth,2016-05-01,0.052212122827768326,0.052212122827768326,1.566360759735109
ADAOth,2016-06-01,0.052212122827768326,0.052212122827768326,1.503706336021424
ADAOth,2016-07-01,0.052212122827768326,0.052212122827768326,0.9450376808643342
ADAOth,2016-08-01,0.052212122827768326,0.052212122827768326,1.7438816428184511
ADAOth,2016-09-01,0.052212122827768326,0.052212122827768326,0.7884016454219827
ADAOth,2016-10-01,0.052212122827768326,0.052212122827768326,1.4462731242179876
ADAOth,2016-11-01,0.052212122827768326,0.052212122827768326,0.9137104988098156
ADAOth,2016-12-01,0.052212122827768326,0.052212122827768326,0.052212122827768326
ADAVis,2016-05-01,8.716913223266602,12.67914628982544,21.098891830444337
ADAVis,2016-06-01,8.63766860961914,13.075369834899902,22.564918327331547
ADAVis,2016-07-01,6.082028436660767,15.452710151672363,19.672488784790044
ADAVis,2016-08-01,7.508432388305665,13.86781644821167,21.257381057739263
ADAVis,2016-09-01,0.19811204075813293,11.589532852172852,22.505484580993652
ADAVis,2016-10-01,4.120722961425781,13.86781644821167,17.097036933898927
ADAVis,2016-11-01,6.082028436660767,17.136659622192383,26.745075225830078
ADAVis,2016-12-01,8.578235530853274,30.905418395996094,46.457184982299815
ADBBus,2016-05-01,13.729295444488525,15.437246322631836,20.670581817626953
ADBBus,2016-06-01,8.671134185791015,15.108794689178467,22.1376672744751
ADBBus,2016-07-01,8.495959854125978,16.422602653503418,23.07923107147217
ADBBus,2016-08-01,7.313532257080079,16.75105381011963,19.969883918762207
ADBBus,2016-09-01,0.2189684510231018,8.868205547332764,19.55384616851807
ADBBus,2016-10-01,6.196795701980591,14.88982629776001,19.707122802734375
ADBBus,2016-11-01,0.2189684510231018,12.04324197769165,18.612281799316406
ADBBus,2016-12-01,7.116461563110352,12.590662002563477,19.531948852539063
ADBHol,2016-05-01,39.12057723999023,55.965694427490234,63.280020904541026
ADBHol,2016-06-01,45.437496185302734,61.229793548583984,78.1857292175293
ADBHol,2016-07-01,89.71135025024414,102.51142120361328,110.32445449829102
ADBHol,2016-08-01,30.4763692855835,45.99161148071289,57.129336547851565
ADBHol,2016-09-01,39.12057723999023,55.134521484375,66.715535736084
ADBHol,2016-10-01,94.58755645751953,110.54610061645508,124.6760482788086
ADBHol,2016-11-01,39.34222412109375,53.19511604309082,78.13031768798828
ADBHol,2016-12-01,48.92842597961426,63.72331237792969,73.75280685424805
ADBOth,2016-05-01,0.07213067263364792,0.07213067263364792,3.411774230003357
ADBOth,2016-06-01,0.07213067263364792,0.07213067263364792,2.914073705673218
ADBOth,2016-07-01,0.07213067263364792,0.6131097078323364,3.108826327323914
ADBOth,2016-08-01,0.07213067263364792,0.07213067263364792,6.275356578826905
ADBOth,2016-09-01,0.07213067263364792,1.4065455198287964,7.140923023223877
ADBOth,2016-10-01,0.07213067263364792,0.07213067263364792,5.489133739471436
ADBOth,2016-11-01,0.07213067263364792,0.6131097078323364,4.616354322433473
ADBOth,2016-12-01,0.07213067263364792,0.07213067263364792,2.849156308174134
ADBVis,2016-05-01,65.78974609375,82.60203552246094,93.28483352661134
ADBVis,2016-06-01,63.57145729064941,84.93707656860352,98.18842239379883
ADBVis,2016-07-01,66.2567569732666,84.93707656860352,98.88893051147461
ADBVis,2016-08-01,68.24153594970703,86.98023223876953,102.21636505126953
ADBVis,2016-09-01,75.77204208374023,84.06143188476562,99.53106918334962
ADBVis,2016-10-01,59.543514251708984,73.84563064575195,94.39398345947266
ADBVis,2016-11-01,66.49026107788086,89.02339172363281,100.46508407592773
ADBVis,2016-12-01,69.29230270385742,82.6020278930664,92.40919494628908
ADCBus,2016-05-01,5.306759023666382,12.166149616241455,17.913206100463867
ADCBus,2016-06-01,10.358607387542724,15.75805950164795,18.701109886169437
ADCBus,2016-07-01,11.285552120208742,16.80087184906006,21.11116542816162
ADCBus,2016-08-01,6.928911924362183,13.208962440490723,17.49608097076416
ADCBus,2016-09-01,0.23173661530017853,9.732920169830322,16.522790718078614
ADCBus,2016-10-01,0.23173661530017853,14.251774787902832,17.565601730346682
ADCBus,2016-11-01,6.74352297782898,9.964655876159668,20.485478591918948
ADCBus,2016-12-01,0.23173661530017853,4.055383324623108,9.060884761810303
ADCHol,2016-05-01,62.77670021057129,83.51459121704102,106.69223403930665
ADCHol,2016-06-01,62.870536422729494,100.40518951416016,125.3657279968262
ADCHol,2016-07-01,54.42523956298828,67.56237030029297,85.0159767150879
ADCHol,2016-08-01,50.29642944335937,82.57622528076172,96.1825325012207
ADCHol,2016-09-01,66.15482444763184,101.34355163574219,123.86434173583984
ADCHol,2016-10-01,83.98377761840821,113.54230499267578,122.08143997192383
ADCHol,2016-11-01,85.39132690429688,99.4668197631836,116.35741043090822
ADCHol,2016-12-01,47.6690013885498,77.88439559936523,104.15864562988281
ADCOth,2016-05-01,0.05212134122848511,0.05212134122848511,2.856244063377381
ADCOth,2016-06-01,0.05212134122848511,0.05212134122848511,1.506303989887239
ADCOth,2016-07-01,0.05212134122848511,0.05212134122848511,1.32387969493866
ADCOth,2016-08-01,0.05212134122848511,1.3290917873382568,2.2464256763458255
ADCOth,2016-09-01,0.05212134122848511,0.9642430543899536,3.335759401321411
ADCOth,2016-10-01,0.05212134122848511,0.05212134122848511,2.408001327514649
ADCOth,2016-11-01,0.05212134122848511,0.05212134122848511,2.5070319652557376
ADCOth,2016-12-01,0.05212134122848511,0.41697004437446594,2.652971291542054
ADCVis,2016-05-01,46.71615142822266,53.49847221374512,79.92613067626954
ADCVis,2016-06-01,44.26048202514649,54.667837142944336,80.10153198242188
ADCVis,2016-07-01,39.583021545410155,54.96017646789551,68.99256515502931
ADCVis,2016-08-01,36.13339538574219,47.94398498535156,63.14573707580567
ADCVis,2016-09-01,41.92175521850586,57.88359069824219,79.80919418334962
ADCVis,2016-10-01,41.39554100036621,55.252519607543945,77.23659133911133
ADCVis,2016-11-01,54.492432022094725,71.62363815307617,85.42215347290039
ADCVis,2016-12-01,105.53523406982421,114.59781265258789,129.27335662841796
ADDBus,2016-05-01,7.592778778076173,20.1073579788208,35.112850189208984
ADDBus,2016-06-01,8.673174095153808,15.155546188354492,26.859826850891125
ADDBus,2016-07-01,5.041845703125,9.003295183181763,22.118095016479494
ADDBus,2016-08-01,0.3001103699207306,13.35488748550415,20.61754379272461
ADDBus,2016-09-01,5.612054014205933,13.504941940307617,24.669026947021486
ADDBus,2016-10-01,12.004392719268798,23.108455657958984,30.371113967895514
ADDBus,2016-11-01,8.10296540260315,15.005491733551025,26.019521141052252
ADDBus,2016-12-01,1.6506045103073121,16.055875778198242,28.390389251708996
ADDHol,2016-05-01,24.020477104187012,34.51418495178223,48.110679626464844
ADDHol,2016-06-01,24.334241485595705,29.284762382507324,37.19862174987793
ADDHol,2016-07-01,24.055339813232422,28.587507247924805,34.444460296630865
ADDHol,2016-08-01,24.26451587677002,30.679275512695312,34.20042037963867
ADDHol,2016-09-01,24.369104194641114,31.725160598754883,42.98584823608399
ADDHol,2016-10-01,22.974593925476075,34.33987045288086,44.20604553222657
ADDHol,2016-11-01,26.077384376525877,32.945356369018555,41.277569961547854
ADDHol,2016-12-01,22.62596664428711,29.284762382507324,34.549045944213866
ADDOth,2016-05-01,0.08672617375850677,3.8159446716308594,6.608521986007692
ADDOth,2016-06-01,0.08672617375850677,2.8185954093933105,3.8246172666549683
ADDOth,2016-07-01,0.08672617375850677,2.16815048456192,3.998069143295288
ADDOth,2016-08-01,0.08672617375850677,1.9513354301452637,4.154175758361817
ADDOth,2016-09-01,0.08672617375850677,3.1221364736557007,4.362318229675293
ADDOth,2016-10-01,0.08672617375850677,0.6070822477340698,3.9547062158584603
ADDOth,2016-11-01,0.08672617375850677,0.08672617375850677,3.599129581451417
ADDOth,2016-12-01,0.08672617375850677,1.7778834104537964,5.49842929840088
ADDVis,2016-05-01,47.101057815551755,57.24302864074707,71.11824188232423
ADDVis,2016-06-01,55.12752838134766,67.19833755493164,81.13576965332031
ADDVis,2016-07-01,73.1715202331543,83.06461334228516,91.52662963867188
ADDVis,2016-08-01,39.759015274047854,55.37640953063965,69.74938507080078
ADDVis,2016-09-01,63.278433609008786,76.2203369140625,86.61118927001954
ADDVis,2016-10-01,91.96217498779296,105.1529541015625,118.53039627075196
ADDVis,2016-11-01,49.46544647216797,61.90958023071289,77.5891929626465
ADDVis,2016-12-01,93.20658340454102,105.1529541015625,118.8414993286133
AEABus,2016-05-01,38.68423652648926,48.48999214172363,67.34720840454104
AEABus,2016-06-01,42.50955924987793,66.80843353271484,87.87464065551758
AEABus,2016-07-01,44.0720157623291,68.15537643432617,88.41342010498047
AEABus,2016-08-01,42.50955696105957,66.26965713500977,85.23462448120118
AEABus,2016-09-01,56.841046524047854,69.5023193359375,90.19137954711914
AEABus,2016-10-01,46.28099937438965,65.46148681640625,87.82076263427734
AEABus,2016-11-01,38.414847946166994,55.49409866333008,75.53662490844728
AEABus,2016-12-01,33.889115524291995,50.1063232421875,66.86230392456056
AEAHol,2016-05-01,79.11259231567382,96.65591430664062,112.52313079833985
AEAHol,2016-06-01,103.36037063598633,124.03244018554688,145.3749557495117
AEAHol,2016-07-01,126.93770980834961,140.23487854003906,169.17578430175783
AEAHol,2016-08-01,74.53120880126953,102.24296188354492,117.6632179260254
AEAHol,2016-09-01,101.68425750732422,126.26726150512695,146.15714263916016
AEAHol,2016-10-01,190.1830841064453,217.89483642578125,242.47784423828125
AEAHol,2016-11-01,81.12392807006836,104.47777938842773,122.02111129760742
AEAHol,2016-12-01,87.04618835449219,109.5061264038086,130.84864807128906
AEAOth,2016-05-01,0.14104200899600983,7.475212812423706,9.943442916870119
AEAOth,2016-06-01,0.14104200899600983,4.6543779373168945,7.376483774185181
AEAOth,2016-07-01,0.14104200899600983,2.4682308435440063,5.430107164382935
AEAOth,2016-08-01,0.14104200899600983,1.1988551020622253,5.416002941131593
AEAOth,2016-09-01,0.14104200899600983,1.33989679813385,5.19033660888672
AEAOth,2016-10-01,0.14104200899600983,2.397710084915161,5.317274188995363
AEAOth,2016-11-01,0.14104200899600983,1.1988551020622253,6.1353163719177255
AEAOth,2016-12-01,0.14104200899600983,0.987292468547821,6.784108448028564
AEAVis,2016-05-01,95.48507766723633,110.50938415527344,140.43383026123047
AEAVis,2016-06-01,117.46278610229493,135.34295654296875,167.75076904296876
AEAVis,2016-07-01,170.48244934082032,194.3226776123047,219.03207397460938
AEAVis,2016-08-01,84.30996780395508,119.20113754272461,141.7996826171875
AEAVis,2016-09-01,102.93515090942383,135.96379852294922,169.24077453613282
AEAVis,2016-10-01,150.1189208984375,175.69750213623047,232.31804504394532
AEAVis,2016-11-01,112.4960723876953,157.69316864013672,179.0500473022461
AEAVis,2016-12-01,180.04338531494142,222.26045989990234,250.94322357177737
AEBBus,2016-05-01,27.143816566467287,45.668508529663086,51.02865982055664
AEBBus,2016-06-01,29.073472595214845,39.66513633728027,50.77137489318848
AEBBus,2016-07-01,27.701274108886718,40.093950271606445,52.48662605285645
AEBBus,2016-08-01,24.828231620788575,33.44735908508301,45.539863967895506
AEBBus,2016-09-01,24.356538200378417,33.44735527038574,48.155617523193364
AEBBus,2016-10-01,25.38568878173828,33.0185432434082,45.196816253662114
AEBBus,2016-11-01,20.11129550933838,32.375328063964844,42.19513015747071
AEBBus,2016-12-01,23.756201362609865,31.732108116149902,38.1642936706543
AEBHol,2016-05-01,56.50083236694336,78.35572814941406,90.80793685913086
AEBHol,2016-06-01,89.70671920776367,107.1567497253418,124.43736724853517
AEBHol,2016-07-01,80.81228103637696,94.87396240234375,108.85092849731446
AEBHol,2016-08-01,78.60985641479492,91.48561096191406,102.15892639160157
AEBHol,2016-09-01,76.91568069458008,95.2975082397461,103.76839981079102
AEBHol,2016-10-01,79.62635803222656,96.14459609985352,110.62981262207032
AEBHol,2016-11-01,56.67025032043457,72.42610549926758,82.42175903320313
AEBHol,2016-12-01,63.53166961669922,99.10940933227539,123.92910614013675
AEBOth,2016-05-01,0.155421182513237,6.216835975646973,8.0197181224823
AEBOth,2016-06-01,0.155421182513237,1.709630012512207,6.714182567596438
AEBOth,2016-07-01,0.155421182513237,3.3415493965148926,6.854061651229858
AEBOth,2016-08-01,0.155421182513237,2.952997088432312,6.83851957321167
AEBOth,2016-09-01,0.155421182513237,2.8752866983413696,5.9681622982025155
AEBOth,2016-10-01,0.155421182513237,2.098182260990143,6.885145807266236
AEBOth,2016-11-01,0.155421182513237,0.155421182513237,4.274074840545655
AEBOth,2016-12-01,0.155421182513237,0.155421182513237,4.616000699996952
AEBVis,2016-05-01,74.77078247070312,90.61687469482422,108.45559616088867
AEBVis,2016-06-01,86.5367431640625,100.10556030273438,110.73287277221681
AEBVis,2016-07-01,72.0190658569336,91.56574630737305,112.34594802856446
AEBVis,2016-08-01,64.4281234741211,81.1281967163086,101.81351470947266
AEBVis,2016-09-01,83.31059951782227,95.3612174987793,120.03177719116212
AEBVis,2016-10-01,68.88780212402344,86.34696960449219,113.19992904663086
AEBVis,2016-11-01,56.932071685791016,96.3100814819336,109.4993507385254
AEBVis,2016-12-01,74.77078247070312,97.73338317871094,131.03864288330078
AECBus,2016-05-01,1.3155367970466616,4.595367193222046,8.830313110351565
AECBus,2016-06-01,0.18021081387996674,1.982315480709076,8.686144161224368
AECBus,2016-07-01,0.18021081387996674,6.397471904754639,9.028544807434082
AECBus,2016-08-01,0.18021081387996674,6.397471904754639,10.145849514007569
AECBus,2016-09-01,0.18021081387996674,2.973473072052002,8.019366359710695
AECBus,2016-10-01,0.18021081387996674,3.3338940143585205,7.983324241638185
AECBus,2016-11-01,0.18021081387996674,2.973473072052002,8.343744564056397
AECBus,2016-12-01,0.18021081387996674,2.973473072052002,7.0282087326049805
AECHol,2016-05-01,41.59268226623535,45.8714485168457,53.272555923461915
AECHol,2016-06-01,35.46364212036133,42.980390548706055,50.53568992614746
AECHol,2016-07-01,50.03456916809082,55.12282943725586,60.750755310058594
AECHol,2016-08-01,55.12282943725586,64.56695175170898,74.08816528320312
AECHol,2016-09-01,59.170311737060544,65.53063583374023,76.24682540893555
AECHol,2016-10-01,59.170311737060544,67.6507453918457,81.75911331176758
AECHol,2016-11-01,20.39159412384033,28.139628410339355,39.01000556945801
AECHol,2016-12-01,0.7324019879102708,6.167590379714966,13.221770954132081
AECOth,2016-05-01,0.06684572249650955,0.06684572249650955,1.9518916845321657
AECOth,2016-06-01,0.06684572249650955,0.06684572249650955,1.5508180141448977
AECOth,2016-07-01,0.06684572249650955,0.06684572249650955,0.2339597180485749
AECOth,2016-08-01,0.06684572249650955,0.06684572249650955,1.4572341084480303
AECOth,2016-09-01,0.06684572249650955,0.06684572249650955,1.2232745289802553
AECOth,2016-10-01,0.06684572249650955,0.06684572249650955,0.5414494991302491
