unique_id,Date,forecast,forecast_lower,forecast_upper
ACAOth,2016-10-01,22.292664221176263,9.261421494422223,32.164198043997686
ACAOth,2016-11-01,15.354149203553753,9.12385872195366,30.34799014614932
ACAOth,2016-12-01,14.684504825235129,6.629125339412932,22.827716185843762
ACAVis,2016-07-01,222.2332663169318,160.97706965024247,258.2092317142832
ACAVis,2016-08-01,202.9644155379168,169.8488074188192,262.9305133053225
ACAVis,2016-09-01,214.187399041953,161.57724420252697,261.1271680785337
ACAVis,2016-10-01,232.53102016072657,175.1109730563117,303.71961074829375
ACAVis,2016-11-01,232.13281765651536,169.16597161481195,275.9651176456342
ACAVis,2016-12-01,292.143613394415,232.37619902470598,341.9595538453668
ADABus,2016-07-01,5.096373101620052,0.7036602600159945,21.13597796032686
ADABus,2016-08-01,7.795962678641814,1.0033485340841295,19.72474296112631
ADABus,2016-09-01,6.839673173139044,2.6277554826686185,13.726130844225393
ADABus,2016-10-01,9.627763314660225,1.2489412319376056,21.408993405560647
ADABus,2016-11-01,12.129831554020956,4.148601873421173,19.69161358161646
ADABus,2016-12-01,7.2668680496376545,2.8359773844937766,18.223226838516155
ADAHol,2016-07-01,279.1480896364163,189.7233556078255,357.33321152959854
ADAHol,2016-08-01,234.6471910542939,142.03763292554157,302.80523364376586
ADAHol,2016-09-01,225.37408053682122,181.03784843453917,296.06157114980675
ADAHol,2016-10-01,298.55113250785087,195.86521731117912,331.2875609052957
ADAHol,2016-11-01,137.06969513512095,104.55364051683462,178.21295285194054
ADAHol,2016-12-01,102.26477746076462,94.25704317178305,112.98282383629008
ADAOth,2016-07-01,2.957867854000498,0.725471480871486,6.935986095050973
ADAOth,2016-08-01,1.8932278467149928,0.8051123864555951,4.426721022535515
ADAOth,2016-09-01,2.0957280355261103,1.345515598567662,4.577034134633891
ADAOth,2016-10-01,4.122898538613601,1.1097796759249114,8.863796127947989
ADAOth,2016-11-01,2.6047242547248324,0.9015682795674972,5.651006636817112
ADAOth,2016-12-01,2.062163580980326,0.9321137344711605,3.5880258607184023
ADAVis,2016-07-01,29.104331921450495,17.93002319232303,33.511844470458975
ADAVis,2016-08-01,17.218233136362066,10.311699993256251,28.11642398348509
ADAVis,2016-09-01,21.278489466551754,12.01720246652055,27.51884007930491
ADAVis,2016-10-01,22.7467846170915,16.615634945553325,36.07704655279338
ADAVis,2016-11-01,23.373420588061585,16.2331543995584,33.50618580086771
ADAVis,2016-12-01,30.60449515272057,21.130349449897416,41.064283565820304
ADBBus,2016-07-01,33.83505463644575,15.755094092697613,54.53129368045177
ADBBus,2016-08-01,43.75862975673856,29.68959818243741,63.39435824657113
ADBBus,2016-09-01,46.251861897823886,16.358437500089973,56.5860362967868
ADBBus,2016-10-01,41.115865055244115,19.69617084752025,63.77381759791384
ADBBus,2016-11-01,31.78054100196769,17.465957736947995,46.2556766455777
ADBBus,2016-12-01,26.889903247763854,14.077134402930595,42.91077905885576
ADBHol,2016-07-01,95.94126636015113,62.449299017181794,118.2839154617636
ADBHol,2016-08-01,65.44124730791671,46.86138137624758,103.34405130437776
ADBHol,2016-09-01,76.41879225981722,57.293766773295,102.88929346424447
ADBHol,2016-10-01,111.26563684648116,76.36912992475014,130.24102735739473
ADBHol,2016-11-01,72.50997873227206,51.65232319724089,94.16308877364514
ADBHol,2016-12-01,77.08217308981759,51.92704138011335,85.49730449518084
ADBOth,2016-07-01,5.238078308782594,0.7399685950011406,13.106297559725673
ADBOth,2016-08-01,8.912470100647564,2.4114890475369775,15.297411180091496
ADBOth,2016-09-01,4.312439442207901,2.2593356252436765,12.368319848025738
ADBOth,2016-10-01,7.101532242365474,1.9009611681727836,15.749736812775478
ADBOth,2016-11-01,11.197179669700027,5.812836412055642,17.471570716523203
ADBOth,2016-12-01,4.581150620666936,2.3867241980185754,10.613696766909746
ADBVis,2016-07-01,115.08788068731934,70.1767103023508,147.5673914683489
ADBVis,2016-08-01,97.47530320595695,68.17189470871915,139.0681257108391
ADBVis,2016-09-01,87.26209552303956,66.54893801541462,119.76703440405474
ADBVis,2016-10-01,102.91412982615023,77.17524626314841,143.04789413863026
ADBVis,2016-11-01,93.8374424530183,65.07452898836182,127.00043706774606
ADBVis,2016-12-01,116.68414693034677,85.4272169074023,142.44906406725545
ADCBus,2016-07-01,33.115143613367195,13.341620382115318,45.4939936758659
ADCBus,2016-08-01,32.628142131218596,16.102078215902786,45.15777013116188
ADCBus,2016-09-01,27.156462641151286,12.980072581642249,42.81607599756348
ADCBus,2016-10-01,26.418529213017365,12.329327250087635,50.960750919659006
ADCBus,2016-11-01,23.70739457194375,13.50799268921715,46.342585349544734
ADCBus,2016-12-01,19.505473452740762,11.517924913710873,33.801395687237516
ADCHol,2016-07-01,65.98363105626686,42.74197933756775,103.7132366574234
ADCHol,2016-08-01,64.61309442504265,41.765600689211624,91.468740021998
ADCHol,2016-09-01,72.28373819667226,49.87723158771981,100.14496630125493
ADCHol,2016-10-01,103.77798756208577,61.11287600454609,129.31118156197638
ADCHol,2016-11-01,74.57295276062682,53.39014592149683,118.21786682151395
ADCHol,2016-12-01,62.57481405652186,44.84964546776837,109.45261469995371
ADCOth,2016-07-01,2.994532737188071,1.1740761311237515,7.225588895434787
ADCOth,2016-08-01,3.733767480287527,1.4520680719440122,7.510808368104081
ADCOth,2016-09-01,4.837450221242921,2.098214435731864,7.941079760480345
ADCOth,2016-10-01,4.283988572326249,1.21665190340729,7.162879662068361
ADCOth,2016-11-01,3.121884386784691,1.4065857221643152,4.977889992685832
ADCOth,2016-12-01,1.6605501593444765,0.7355392127175069,4.27547826538061
ADCVis,2016-07-01,88.9327546317044,56.27502993553425,106.2971056681979
ADCVis,2016-08-01,55.863222178624625,47.59280210946877,83.74598172838667
ADCVis,2016-09-01,69.30631587547923,53.860319529197525,94.89910030810405
ADCVis,2016-10-01,93.34795343544647,62.26977511135368,118.92028260466385
ADCVis,2016-11-01,65.45643267159852,55.045296080291926,101.38458551812019
ADCVis,2016-12-01,108.09604290126549,86.68128793272092,136.29535616249927
ADDBus,2016-07-01,38.217717136326925,15.213659575037322,59.438839180716265
ADDBus,2016-08-01,49.998781898924705,27.360839768297918,68.2512330002388
ADDBus,2016-09-01,34.76721188227107,16.807977760961343,53.06771338867243
ADDBus,2016-10-01,38.56482297170177,19.952278223904894,66.50836926547531
ADDBus,2016-11-01,35.13975577725613,17.49209395841353,53.42327983662705
ADDBus,2016-12-01,22.275349264934526,14.579957194381215,39.039440313999336
ADDHol,2016-07-01,45.208098905126874,27.120560515396686,60.329458682656025
ADDHol,2016-08-01,37.56338369635305,21.42847220716883,53.435076675628785
ADDHol,2016-09-01,37.57578926023628,26.143537348778477,57.8170719028428
ADDHol,2016-10-01,47.04779132872193,33.48198877409325,62.432752455114155
ADDHol,2016-11-01,37.10615497028091,25.145262831919887,43.35078922074881
ADDHol,2016-12-01,20.861787962789982,17.408229716625303,31.733356661952044
ADDOth,2016-07-01,12.151310543676665,2.5393262791993854,23.119624068646196
ADDOth,2016-08-01,14.357117760166465,3.3547486293748636,23.504553154117954
ADDOth,2016-09-01,17.23359291649711,6.353843053275185,23.467521294732993
ADDOth,2016-10-01,8.52962392257772,2.0990241745517566,21.31624272011975
ADDOth,2016-11-01,11.789593748584911,6.080224780679824,18.190246685506462
ADDOth,2016-12-01,15.008234763999887,5.468048027791463,19.352530740091158
ADDVis,2016-07-01,101.35521861684948,66.29174941505447,123.23945131068243
ADDVis,2016-08-01,70.27180407633593,46.463984304604345,107.03801410360957
ADDVis,2016-09-01,71.47761106226909,52.739405192676784,106.21050564926135
ADDVis,2016-10-01,91.45607323551698,65.03920627526352,119.64174219387507
ADDVis,2016-11-01,72.97854600972872,57.07142621778654,108.40254073379046
ADDVis,2016-12-01,102.9508526601172,80.3870064292097,133.8121362596654
AEABus,2016-07-01,44.56113237433442,24.06873147195358,89.04720057821562
AEABus,2016-08-01,60.40754650196472,26.989703095623593,99.52974138614957
AEABus,2016-09-01,55.71555350038602,31.41357090963423,96.84282836342597
AEABus,2016-10-01,48.07447152730452,24.743262890096396,83.24613147749056
AEABus,2016-11-01,82.92041993337105,39.92650442748114,98.48202162316932
AEABus,2016-12-01,35.63541744151079,25.886117817856327,66.13227151341778
AEAHol,2016-07-01,162.36178868207014,127.53481126290491,205.7664625762351
AEAHol,2016-08-01,144.65811200509268,100.88212723353223,195.90606082312325
AEAHol,2016-09-01,136.29676187236424,107.90617224240236,179.97163890243053
AEAHol,2016-10-01,177.1084984422032,137.40100798445638,219.0825043867838
AEAHol,2016-11-01,140.03296283189275,107.02383628481113,175.37078278645237
AEAHol,2016-12-01,127.15421056028615,93.82610456525519,143.85781767650474
AEAOth,2016-07-01,10.990609152296914,4.624001562749498,26.688107164942604
AEAOth,2016-08-01,13.999965264564162,4.185459682850841,25.544155111794726
AEAOth,2016-09-01,9.133951775762908,4.814546648872994,19.399016725480053
AEAOth,2016-10-01,8.303598654786366,3.920063926013781,34.34829161115657
AEAOth,2016-11-01,25.996700940935547,11.716980877154523,37.12536792011768
AEAOth,2016-12-01,17.135507418094782,4.929120534108533,29.74241875315668
AEAVis,2016-07-01,149.46324250042073,119.96233765341036,230.70205020517653
AEAVis,2016-08-01,156.13865192589043,107.58709615851471,206.41826653591247
AEAVis,2016-09-01,147.88709981404875,115.007820296358,198.2661266604224
AEAVis,2016-10-01,196.93099065676614,139.9390377059972,235.6921512209989
AEAVis,2016-11-01,153.5349766845363,119.74680197764714,179.25764398094466
AEAVis,2016-12-01,160.51248189976997,137.9487794197801,196.023079550804
AEBBus,2016-07-01,66.14925805097133,28.62241847778789,97.02833550646807
AEBBus,2016-08-01,51.385117426588906,32.654442553078695,85.23365494664739
AEBBus,2016-09-01,59.91856749458894,31.45539769815634,109.68065204515378
AEBBus,2016-10-01,75.06201406007762,30.265548034817797,127.67982879983384
AEBBus,2016-11-01,104.87182824576692,49.98230314918148,166.17715170173696
AEBBus,2016-12-01,67.20790863817604,34.27945139791986,98.77130371239716
AEBHol,2016-07-01,123.36971978131396,79.3401516707841,142.80154408484742
AEBHol,2016-08-01,101.94875547657244,77.94423210525076,131.47519032081553
AEBHol,2016-09-01,101.55257945581687,78.50307729754562,125.43471746968454
AEBHol,2016-10-01,98.81976698676385,81.37102220527363,138.5544154539502
AEBHol,2016-11-01,98.0907107756803,70.76828733032028,119.3574776377376
AEBHol,2016-12-01,75.32871467213654,61.748823768670015,100.22618313030368
AEBOth,2016-07-01,11.501059532419653,3.4665066141135226,23.681993091633803
AEBOth,2016-08-01,9.592182774494713,4.097387175812455,17.08558313292102
AEBOth,2016-09-01,9.894344775544866,7.0914169374118625,23.09995637461675
AEBOth,2016-10-01,15.31140858766192,6.3485077161621515,26.451543399193525
AEBOth,2016-11-01,9.19892416440683,3.96186504664266,17.177588119640077
AEBOth,2016-12-01,7.546682523986422,3.7604015149331014,19.252243282061894
AEBVis,2016-07-01,105.53429846693906,82.17359338137544,113.00890571314144
AEBVis,2016-08-01,85.98076072968234,63.84607963327468,108.51814250171256
AEBVis,2016-09-01,91.84703256498244,71.2522978482545,125.26599466315874
AEBVis,2016-10-01,120.25487126947816,80.34823541798696,149.85540497334284
AEBVis,2016-11-01,95.17758099417841,74.46306523709782,120.28094103962286
AEBVis,2016-12-01,111.3017109161116,87.18277090467537,138.312108528842
AECBus,2016-07-01,22.370292675624324,14.024978896634035,51.11847334299716
AECBus,2016-08-01,34.0154834048123,18.770121137550227,63.27955679546352
AECBus,2016-09-01,21.97314281539988,14.208038563968369,34.71643751330227
AECBus,2016-10-01,38.26027680079431,19.60818220581626,58.87475307833237
AECBus,2016-11-01,30.15505943059107,15.34196658155991,45.89582501581234
AECBus,2016-12-01,21.35636684182486,10.606289524865957,37.44181120141141
AECHol,2016-07-01,60.738111208013024,42.397347023504345,87.97811308553219
AECHol,2016-08-01,79.99955503741073,45.40461179534337,91.7860616011462
AECHol,2016-09-01,63.96264231618851,45.77564185129345,87.35905787702511
AECHol,2016-10-01,78.04295394995246,49.52132718012695,106.16637529340146
AECHol,2016-11-01,51.70220815265846,41.01261159620573,66.53328155219955
AECHol,2016-12-01,28.58905293352727,20.089544045694495,39.18078091374066
AECOth,2016-07-01,8.43285760465426,0.0,22.865878448813042
AECOth,2016-08-01,3.421827044851527,0.0,19.215939310808
AECOth,2016-09-01,6.496125688110631,1.4988956984109223,15.125823510746587
AECOth,2016-10-01,0.9766973852896498,0.0,20.844571966798267
AECOth,2016-11-01,8.500478103037018,0.0,20.471246733924563
AECOth,2016-12-01,0.5359050108891801,0.0,8.517803175271904
AECVis,2016-07-01,14.122414121203533,6.679530915666478,25.344990644716397
AECVis,2016-08-01,12.667844064455979,6.338778078122069,22.688729118092613
AECVis,2016-09-01,10.5293724419424,8.728344796982727,19.48755240597027
AECVis,2016-10-01,19.61636085809245,9.592275217690624,35.443943792386776
AECVis,2016-11-01,14.971702146610625,10.46308688237684,22.104431030727902
AECVis,2016-12-01,17.42269841427766,12.58344099819233,30.146873616345914
AEDBus,2016-07-01,16.7694643884331,5.417067018612116,20.59030609173437
AEDBus,2016-08-01,7.568154507570851,3.498085361615881,16.83675541327638
AEDBus,2016-09-01,9.405822837773297,4.548671308660559,15.164720994294056
AEDBus,2016-10-01,13.031605261956086,4.842589193001739,17.450644875184572
AEDBus,2016-11-01,13.106666229886962,5.307936082796864,17.541253824673312
AEDBus,2016-12-01,8.909982385398834,5.4959863772086415,15.199848308671422
AEDHol,2016-07-01,81.86169635454979,59.04231503731125,111.60159304767016
AEDHol,2016-08-01,109.03805683463325,70.24758599540387,118.93187398863432
AEDHol,2016-09-01,74.96928280129856,61.31713459052029,108.83652097719423
AEDHol,2016-10-01,93.47899479936166,66.55666171555609,115.51975721680813
AEDHol,2016-11-01,86.01571525015099,57.53246960705366,92.95000822044875
AEDHol,2016-12-01,70.41787032140564,44.1222036354223,83.42813619759123
AEDOth,2016-07-01,2.988267454865359,1.2070259142804343,4.5101412307737325
AEDOth,2016-08-01,3.7234074472853704,1.6249421838838218,4.672794532951462
AEDOth,2016-09-01,3.085706813295083,1.961457691605796,5.01113900619604
AEDOth,2016-10-01,4.374752000847364,1.6716626711856855,6.422238237443229
AEDOth,2016-11-01,2.403360203757452,1.4642979690819444,4.102032816440596
AEDOth,2016-12-01,4.515294649920225,2.771038049434621,8.230518755870532
AEDVis,2016-07-01,53.93302950126757,30.948068821388116,68.7813900074657
AEDVis,2016-08-01,37.910251029506355,24.567398515153844,55.9116456861442
AEDVis,2016-09-01,35.723422980390566,26.683011089091856,56.116262446729536
AEDVis,2016-10-01,52.43294283051235,31.00927599105486,65.6833980961952
AEDVis,2016-11-01,37.56697269521695,28.31165914948338,57.38017136177099
AEDVis,2016-12-01,44.38223325388839,35.306972056560184,69.62568406667202
AFABus,2016-07-01,145.4183062478363,77.87669869783318,219.34224423739929
AFABus,2016-08-01,149.030117720431,88.34951724367399,221.72411226361965
AFABus,2016-09-01,131.16939252050776,84.7444467407694,213.34140180651858
AFABus,2016-10-01,141.41603577305034,97.45223499806535,225.17442430734982
AFABus,2016-11-01,125.67813796521116,81.37424454806296,173.1181514905441
AFABus,2016-12-01,86.80878781939052,61.03562883568804,155.39867121270765
AFAHol,2016-07-01,90.4575054233988,56.80263069336647,125.74141472416379
AFAHol,2016-08-01,70.12361289083483,50.934988293021625,109.38482300074932
AFAHol,2016-09-01,98.43708161365325,70.61958409669386,124.29697347358561
AFAHol,2016-10-01,107.46678584333904,77.87091565130072,143.3885558069572
AFAHol,2016-11-01,91.27465591782811,60.291498171781285,117.66407482733251
AFAHol,2016-12-01,70.21615805869385,53.61091164830751,99.76795629359142
AFAOth,2016-07-01,22.491501860604547,7.929545134711096,39.186173291676816
AFAOth,2016-08-01,23.28396506409692,8.548899928743744,41.768069498793736
AFAOth,2016-09-01,13.927019771895765,5.781354229145957,34.17024518223565
AFAOth,2016-10-01,23.58463467342191,8.599060602779087,47.04112848571164
AFAOth,2016-11-01,37.46765973381622,15.30550459833959,63.35141901380135
AFAOth,2016-12-01,24.040668163665323,8.448583326589466,52.304482719008476
AFAVis,2016-07-01,195.55757972157198,136.6676220608292,264.64707543814967
AFAVis,2016-08-01,197.25295040668425,145.8144813616235,225.74206152203698
AFAVis,2016-09-01,151.72704858490835,127.8635494434493,211.59014966948635
AFAVis,2016-10-01,192.3238415602377,137.90849108537134,247.1982004630816
AFAVis,2016-11-01,182.25248667834586,129.7149734703605,203.90267024525872
AFAVis,2016-12-01,200.43161893574876,159.29855234535813,261.8758925781259
BAABus,2016-07-01,461.06759061753905,335.62625974665764,541.4058023959448
BAABus,2016-08-01,409.31026304340173,324.338092834578,555.9278555748394
BAABus,2016-09-01,421.0315343098988,329.88719086682795,559.6329707910782
BAABus,2016-10-01,472.6130555286452,372.15758051780944,579.1191789503522
BAABus,2016-11-01,463.66669977879997,338.59161731308234,554.6179576678414
BAABus,2016-12-01,423.36007630551865,316.2772789176614,493.03816089833873
BAAHol,2016-07-01,527.153229025716,415.1060039496318,625.4762704609373
BAAHol,2016-08-01,514.8925432678607,387.41223955145847,576.4672552795332
BAAHol,2016-09-01,512.9107154188057,424.69839019694075,602.4420294264002
BAAHol,2016-10-01,651.3218785020754,547.3139471286052,704.2025338461352
BAAHol,2016-11-01,455.243747149462,391.14309266203065,577.6302875138455
BAAHol,2016-12-01,502.88855709053865,437.1145795851363,598.4826052128176
BAAOth,2016-07-01,135.61661031777408,110.2535801485688,197.0045859078723
BAAOth,2016-08-01,124.9951305283274,95.83847579010677,186.9671908818923
BAAOth,2016-09-01,111.33696299959601,96.35185466607628,182.1632601930359
BAAOth,2016-10-01,134.14429362600134,107.62195247309049,218.49105591030155
BAAOth,2016-11-01,155.41601501338653,104.58402799153617,191.2187563208084
BAAOth,2016-12-01,124.60183833381406,85.27479374191408,156.36417286203024
BAAVis,2016-07-01,754.955819005449,622.953644872727,901.3558181431374
BAAVis,2016-08-01,745.6031747743766,566.1040500752226,864.0767038831457
BAAVis,2016-09-01,679.2614583643073,625.7303441388622,787.0816784010735
BAAVis,2016-10-01,772.2809599923819,641.933711145683,935.9441041628594
BAAVis,2016-11-01,785.6262850907968,639.6435789847005,850.117081850075
BAAVis,2016-12-01,856.6072208939539,725.8621373207064,937.8318148690191
BABBus,2016-07-01,13.639473878923475,8.507033355400164,23.07421307014538
BABBus,2016-08-01,18.13065010342506,8.86935449162507,24.27841102337876
BABBus,2016-09-01,17.13537494876751,7.765069329522404,25.208664483102506
BABBus,2016-10-01,18.09672956065459,10.026813657444603,26.52690011013658
BABBus,2016-11-01,12.557575066030163,7.865183817123249,18.182263355042867
BABBus,2016-12-01,13.25653112575369,9.689780981350124,20.992323439345036
BABHol,2016-07-01,139.5895346202936,81.12400324902138,194.68630812486268
BABHol,2016-08-01,103.16707848844058,73.64277364805,148.52134881550995
BABHol,2016-09-01,118.13605703467414,95.37521776099572,158.8670038000621
BABHol,2016-10-01,171.86050636197427,151.70218895346332,218.00676460399947
BABHol,2016-11-01,152.22328066683912,107.24026539381623,224.16446325569768
BABHol,2016-12-01,192.99494702123667,128.5990439871518,289.4865466128068
BABOth,2016-07-01,6.632078726176811,3.0574849629044927,12.14088928106072
BABOth,2016-08-01,8.98431790704636,5.163222048172802,10.890784442456892
BABOth,2016-09-01,7.422335937317533,3.54883975566673,10.50204977389537
BABOth,2016-10-01,6.015279332560041,2.712320921901484,10.56327459307044
BABOth,2016-11-01,5.699584194114722,2.600349939226889,8.947996885912477
BABOth,2016-12-01,4.660928297161556,2.8212635777626316,7.340423067311684
BABVis,2016-07-01,95.83919317409583,69.24917188743338,119.09068099751812
