unique_id,Date,forecast,forecast_lower,forecast_upper
AABVis,2016-02-01,112.48536594858403,75.80993517932916,146.04178970708128
AABVis,2016-03-01,104.69336641302252,80.45718302382733,123.62856639471568
AABVis,2016-04-01,115.89799459924234,92.04916732046541,138.94460024802584
AABVis,2016-05-01,102.29173869365292,77.14604088510458,126.93308257803344
AABVis,2016-06-01,98.80596272530796,75.38851253473604,120.3466619039123
ABABus,2016-01-01,95.750621659193,77.61230783289024,104.51749302029506
ABABus,2016-02-01,134.1329868871266,83.41305802334462,164.53424906712874
ABABus,2016-03-01,146.3579515427273,94.51015568271686,175.54978692343735
ABABus,2016-04-01,120.63737530709827,89.50441376454697,163.55995583824344
ABABus,2016-05-01,150.17937913115432,105.03754192902545,187.90558395631254
ABABus,2016-06-01,116.81934547243,91.33354193995117,158.24466470142994
ABAHol,2016-01-01,591.9424804599051,506.17608574458575,812.0110231497731
ABAHol,2016-02-01,202.9804613068506,141.1726608108411,296.13033170294796
ABAHol,2016-03-01,319.0696232594709,258.00131200679107,377.12004289479233
ABAHol,2016-04-01,292.51820878851834,245.29789396781206,456.8813561773172
ABAHol,2016-05-01,241.32615085582532,171.14238611333323,315.85531374321437
ABAHol,2016-06-01,261.71052535245053,196.41089360450786,296.9286799458181
ABAOth,2016-01-01,23.888424231131154,14.762592095108035,38.542858269910724
ABAOth,2016-02-01,24.36275869352299,14.801702334590086,41.4684541909675
ABAOth,2016-03-01,26.116733864286317,17.087811722785688,38.510712731226796
ABAOth,2016-04-01,26.11114667046498,15.349776527579278,40.60389283113541
ABAOth,2016-05-01,38.257947093521864,25.676780824258365,48.91384914554009
ABAOth,2016-06-01,23.34420766292118,14.35776448126443,35.61598610256421
ABAVis,2016-01-01,440.36739514376393,335.32370086649246,542.8992832253887
ABAVis,2016-02-01,213.1356172772094,178.05822504711404,279.556559480135
ABAVis,2016-03-01,248.68895196646818,209.58084839320804,298.4828158015376
ABAVis,2016-04-01,264.07098245065816,201.37368405889535,321.37052506708187
ABAVis,2016-05-01,231.16349444461395,184.15433971649745,291.68827374141404
ABAVis,2016-06-01,239.3412827605251,183.8440405792283,266.464446229236
ABBBus,2016-01-01,45.73914002380989,34.50899951198019,72.91078728306083
ABBBus,2016-02-01,73.32905447294803,52.02379905418338,108.59016800024686
ABBBus,2016-03-01,88.36698165221917,65.15672126092645,119.88045051918698
ABBBus,2016-04-01,90.70545341467502,56.963157453657516,128.7134683636485
ABBBus,2016-05-01,101.3464606251008,65.52700302576824,160.38272043681928
ABBBus,2016-06-01,80.09176463414923,55.52822944593109,115.03451707986143
ABBHol,2016-01-01,1098.017464819024,991.0971987102799,1650.2155838397143
ABBHol,2016-02-01,712.3618683781665,563.5765072530644,816.6755090368863
ABBHol,2016-03-01,763.3411080975256,625.124113763282,919.4247595498061
ABBHol,2016-04-01,779.0220444557439,691.4600648231122,1120.2790275210118
ABBHol,2016-05-01,683.486726124031,598.3563359506045,836.2574618859958
ABBHol,2016-06-01,643.1668947980588,580.2608659546374,758.1906506693547
ABBOth,2016-01-01,21.742573552820353,10.501755896388788,39.39414624495396
ABBOth,2016-02-01,22.655856879901282,11.13294930926154,35.46084537115511
ABBOth,2016-03-01,29.99716735911141,16.546488954660898,40.20600711144531
ABBOth,2016-04-01,27.59307446087073,12.911957186469703,40.730217059493576
ABBOth,2016-05-01,18.98431021290974,11.574543506922272,41.5895146769902
ABBOth,2016-06-01,24.274486342098378,16.09168303848147,36.6442261471506
ABBVis,2016-01-01,745.5970135966215,588.9871441326189,947.6604527758308
ABBVis,2016-02-01,332.8598727959286,298.63923135685974,500.132026280344
ABBVis,2016-03-01,427.60077278678307,343.56050551828486,533.3289678698284
ABBVis,2016-04-01,526.4887167675766,429.7420148627115,632.1319190551496
ABBVis,2016-05-01,398.5380753039581,342.12337847223375,518.501889818538
ABBVis,2016-06-01,376.27207227711597,336.64710501416107,450.9137094555164
ACABus,2016-01-01,56.15236285496937,29.059936876383,76.10358114217132
ACABus,2016-02-01,67.27008364695942,41.43574514624686,95.61504062469109
ACABus,2016-03-01,68.19849527914133,46.88725000371087,107.6632732026091
ACABus,2016-04-01,74.10896538807313,49.05571129678201,101.25361279414297
ACABus,2016-05-01,86.73614550608937,53.091290523096646,136.38630829515984
ACABus,2016-06-01,93.47125748938069,58.833294228806864,114.34707994308053
ACAHol,2016-01-01,1561.3638936611223,1209.0564304877419,1960.0168721706002
ACAHol,2016-02-01,470.9072121365999,365.0209811377433,691.7145680839494
ACAHol,2016-03-01,702.4960068848386,541.438903160932,814.2001992348484
ACAHol,2016-04-01,839.7179906232888,627.0791523340478,997.1840978148812
ACAHol,2016-05-01,536.8939896725003,407.2730204700609,689.4468971801736
ACAHol,2016-06-01,463.78578549484314,368.6792928469745,590.8825118899948
ACAOth,2016-01-01,12.518723859974948,2.986010272923459,13.835758082438707
ACAOth,2016-02-01,11.020014637917239,5.089509111508051,21.518852030130095
ACAOth,2016-03-01,19.81464390632394,9.675291501360181,31.866247879448704
ACAOth,2016-04-01,17.006161726099073,6.084012870190268,25.209395343825456
ACAOth,2016-05-01,10.849084391573427,5.620658570090587,29.849455828339636
ACAOth,2016-06-01,25.51002222059412,12.06933699164166,40.088007050065904
ACAVis,2016-01-01,469.9610362151958,334.8886660501016,550.1840056788606
ACAVis,2016-02-01,221.73575020594888,181.79917739717487,303.65636414953406
ACAVis,2016-03-01,262.0642946631966,178.90989792354785,310.67889010156864
ACAVis,2016-04-01,259.1800657599925,193.013709367729,332.680351193085
ACAVis,2016-05-01,215.5027896604298,165.4481277839107,259.82569086648186
ACAVis,2016-06-01,226.33308406129254,176.33452913323003,263.02353406356474
ADABus,2016-01-01,8.354674387794805,4.064269096614009,21.4005430733641
ADABus,2016-02-01,10.821958914880229,3.754235039146995,23.0206349179875
ADABus,2016-03-01,12.898385306037866,6.489879049238704,21.738051195820013
ADABus,2016-04-01,10.47337668075633,4.955191619569247,22.280725848001747
ADABus,2016-05-01,13.063125146089844,6.159648214044183,21.540739248717713
ADABus,2016-06-01,8.30424703251697,3.2580668334045653,19.795480667053454
ADAHol,2016-01-01,104.16293721981319,57.81164302224436,155.13677029346354
ADAHol,2016-02-01,58.42006995922466,28.76756854248612,87.17158934849425
ADAHol,2016-03-01,72.17756640095435,51.83576291382553,105.99933838139715
ADAHol,2016-04-01,111.45580533142032,58.38589951819942,133.31798338291432
ADAHol,2016-05-01,74.32441217613864,50.669954983812374,127.27317428792652
ADAHol,2016-06-01,111.32952969340863,72.33160958672327,171.11048767509917
ADAOth,2016-01-01,3.4154233430280474,1.7722526797927989,5.842172869104855
ADAOth,2016-02-01,3.3503810339363556,1.5549825915831403,7.168397942934291
ADAOth,2016-03-01,5.542659027067971,3.4355909954870363,9.466928302765853
ADAOth,2016-04-01,5.895056497947733,2.5054238637663544,12.487905696866555
ADAOth,2016-05-01,3.506584852301876,1.8600435935134827,8.41795977883844
ADAOth,2016-06-01,4.120417760624894,2.244250056871731,6.506021032329839
ADAVis,2016-01-01,77.88073301030269,53.3675919259423,86.70361095778023
ADAVis,2016-02-01,21.98701885233796,13.383302987420388,36.89497939825597
ADAVis,2016-03-01,36.004756508838014,19.07455536400353,44.63124602851616
ADAVis,2016-04-01,36.28461745792866,27.46509728448136,53.268363282438855
ADAVis,2016-05-01,29.064439925980174,21.824856536092675,42.3927890235793
ADAVis,2016-06-01,29.57677006127846,19.576596298384892,40.18929713955109
ADBBus,2016-01-01,25.32449172105458,13.168373374205188,38.45367310429173
ADBBus,2016-02-01,34.46348762671485,24.348677282744582,47.14877726911607
ADBBus,2016-03-01,41.22683761309577,19.113836561858975,47.360402565203344
ADBBus,2016-04-01,27.941927982028147,14.499071439279364,43.40926651329337
ADBBus,2016-05-01,32.3847962417414,19.26106948600302,46.89881857758389
ADBBus,2016-06-01,30.253372879185868,18.712974729910705,41.238222686832316
ADBHol,2016-01-01,174.4646495350304,118.8877540289323,212.8667008356136
ADBHol,2016-02-01,43.19200159455033,29.151114877507567,79.19594477341025
ADBHol,2016-03-01,66.72433039399404,43.191311158339566,87.45487235490016
ADBHol,2016-04-01,100.48897712186556,63.98397187106003,122.36816562214338
ADBHol,2016-05-01,55.20773916305014,40.34043024275064,81.2681642008348
ADBHol,2016-06-01,72.56493264034697,45.006843330181155,81.34291484267185
ADBOth,2016-01-01,3.2802626263359875,0.6554085785702499,7.736062919168171
ADBOth,2016-02-01,6.85368418600649,1.671858727873977,11.147182530153371
ADBOth,2016-03-01,3.6333391651156712,1.8515043216358908,10.995205423040364
ADBOth,2016-04-01,4.993262463563042,2.4690172752751094,13.435261101586478
ADBOth,2016-05-01,10.765212007579333,5.478545122206794,19.044225862829435
ADBOth,2016-06-01,5.260018313047553,3.390476271547102,10.701915200765654
ADBVis,2016-01-01,150.62599588450732,101.68013500303942,185.00449681932608
ADBVis,2016-02-01,65.4084390696421,45.603244885214565,92.6960199460818
ADBVis,2016-03-01,76.46507314875922,50.89751530970097,98.67596759513668
ADBVis,2016-04-01,83.22383668389782,64.2625859719606,112.93843786377137
ADBVis,2016-05-01,74.92054275899466,52.81545734688616,106.24476478325303
ADBVis,2016-06-01,89.51227676413862,61.21591496641875,112.44824351657056
ADCBus,2016-01-01,28.726114727877125,14.271514292194347,36.37772021293528
ADCBus,2016-02-01,33.96019602532894,16.854723947610715,46.37910306773939
ADCBus,2016-03-01,33.138505700143206,16.117518680612655,46.41724457617734
ADCBus,2016-04-01,27.742081978392825,14.286256303915792,53.627736152931305
ADCBus,2016-05-01,25.832241800008536,16.106177686537382,53.82153388855534
ADCBus,2016-06-01,37.082705213589485,22.58332156343267,56.7631408485158
ADCHol,2016-01-01,238.75007344236107,171.01535257421625,341.9260564280539
ADCHol,2016-02-01,86.86112699378063,55.10797917006126,130.7076006476319
ADCHol,2016-03-01,118.19365781518593,75.25167332126614,151.96913300866774
ADCHol,2016-04-01,156.38973416280155,93.26732574893998,193.59927280179951
ADCHol,2016-05-01,74.46641634564082,61.21487089265498,116.75874252197254
ADCHol,2016-06-01,71.91769829349244,58.976773782575236,101.77657267770523
ADCOth,2016-01-01,0.4670442172759709,0.0,1.6738618992458651
ADCOth,2016-02-01,1.8175564975242908,0.4094111240703586,3.660964433105457
ADCOth,2016-03-01,2.152255254772018,0.6622443831872554,3.8235078907417357
ADCOth,2016-04-01,2.6465918832335955,0.8005264436800358,4.642678509134848
ADCOth,2016-05-01,4.53920088241102,1.7222303423310683,7.521219732148088
ADCOth,2016-06-01,2.18963461812886,1.158046288993943,4.825690381274298
ADCVis,2016-01-01,116.26539984239511,65.69368009648946,141.56223288624477
ADCVis,2016-02-01,40.42530354459716,34.210758478560095,62.26909982246191
ADCVis,2016-03-01,59.20969657020353,42.51153867503507,77.74168087749386
ADCVis,2016-04-01,70.9458207472475,48.15622941625066,90.0990624163231
ADCVis,2016-05-01,50.39287537593807,42.75670310130994,81.36073322209899
ADCVis,2016-06-01,66.33438858940993,50.88082340241216,85.58516570122212
ADDBus,2016-01-01,21.308992861032845,9.663486596647148,31.249264272566638
ADDBus,2016-02-01,30.96600014650062,16.85248188471119,41.53107954595149
ADDBus,2016-03-01,24.5796560203928,12.234729878700815,33.49206878564138
ADDBus,2016-04-01,23.54557758861043,13.94613448077848,40.79780308054719
ADDBus,2016-05-01,22.037775238708747,12.239883605006757,35.13470169608938
ADDBus,2016-06-01,19.647922139499926,13.741093271800088,32.38625687987072
ADDHol,2016-01-01,46.84231951728973,28.79597535748126,61.874844896484746
ADDHol,2016-02-01,21.051033394890347,12.993922601684542,30.673602740316596
ADDHol,2016-03-01,29.498560742343713,20.009594511468492,42.74389485242758
ADDHol,2016-04-01,36.558475619585025,26.174296560754083,50.40317837251191
ADDHol,2016-05-01,38.35044495935962,23.480489102275392,47.75438671243026
ADDHol,2016-06-01,29.18857834865105,23.90184980281942,42.68738017569306
ADDOth,2016-01-01,10.51884595555964,2.8400869491278726,18.92606691416656
ADDOth,2016-02-01,9.934459093225412,2.3191243833259945,17.386397208391042
ADDOth,2016-03-01,12.71821477603536,4.292929726418629,17.373849116895624
ADDOth,2016-04-01,4.4950618819693435,2.202856818356524,12.912138400897511
ADDOth,2016-05-01,9.61028962510893,4.808243364152744,16.37029724892586
ADDOth,2016-06-01,14.243153767650746,5.850773771936757,17.83818661138902
ADDVis,2016-01-01,130.82618228269803,82.82800398381073,160.21055313694757
ADDVis,2016-02-01,52.556218296537054,35.11791648240172,81.96055074704601
ADDVis,2016-03-01,68.0244010571078,43.72148859203034,94.70936959998096
ADDVis,2016-04-01,84.5124147139379,58.213552109796225,113.56428495229329
ADDVis,2016-05-01,56.016965247851985,44.58499700998996,87.52031802736451
ADDVis,2016-06-01,62.74537450033091,46.09845844456248,87.5141088714447
AEABus,2016-01-01,34.48938760095849,22.01830622271898,57.61424855089161
AEABus,2016-02-01,51.02478989901707,23.80671392446448,78.3728178565321
AEABus,2016-03-01,60.09449070438383,37.77641483227791,87.20746970122073
AEABus,2016-04-01,44.94122643043771,27.569018303792188,73.86852722022161
AEABus,2016-05-01,80.15731103896016,41.60389473170354,94.93984074187996
AEABus,2016-06-01,42.893711540599455,32.11461926405945,72.76362738246813
AEAHol,2016-01-01,270.6938345813598,222.05649628064367,334.5227589201059
AEAHol,2016-02-01,107.30555635564207,73.43727613545099,151.12348835925232
AEAHol,2016-03-01,121.76586936709819,83.84436897209584,157.59393735476766
AEAHol,2016-04-01,166.50463926256714,121.40234831634638,221.22716960356342
AEAHol,2016-05-01,107.57606551224366,81.71019549851178,148.49848414064158
AEAHol,2016-06-01,109.92370083720726,79.65395122041122,124.39635943213815
AEAOth,2016-01-01,17.276456636362983,10.616509240256194,32.38067098116212
AEAOth,2016-02-01,18.63183124209059,7.401133459583726,30.54324150232118
AEAOth,2016-03-01,10.928657887928036,6.01046925385865,19.64189793470919
AEAOth,2016-04-01,8.968405357858604,6.296774903976984,30.03232740245968
AEAOth,2016-05-01,18.763438430594242,8.986025774831193,28.42934616831107
AEAOth,2016-06-01,13.402534342210688,6.066697085749222,22.060523332073572
AEAVis,2016-01-01,215.50121389201706,175.61902037264852,318.06050543277905
AEAVis,2016-02-01,120.43183687560217,82.73351490126586,162.376522324058
AEAVis,2016-03-01,145.2603697283613,103.48004512268865,182.027177425991
AEAVis,2016-04-01,189.86736436544572,135.4353711253485,225.5108319710882
AEAVis,2016-05-01,147.62327218300538,113.75094622986225,181.292876296017
AEAVis,2016-06-01,135.881539207044,110.69018168635594,172.61410569585172
AEBBus,2016-01-01,84.84701568595548,46.54941735678401,113.92198623972732
AEBBus,2016-02-01,71.10078654757729,46.477774455501866,108.52171244893958
AEBBus,2016-03-01,81.5605259528088,50.19025497126643,121.63293471633303
AEBBus,2016-04-01,73.89537943387083,38.5263380849085,126.16264657488266
AEBBus,2016-05-01,88.66356269485442,53.09307635564318,141.00851650369097
AEBBus,2016-06-01,73.41704660146667,48.94376694540977,95.00306964649337
AEBHol,2016-01-01,224.5533386397617,157.06659974996114,256.5262428868811
AEBHol,2016-02-01,71.959155247951,53.65228943310979,98.42795878373575
AEBHol,2016-03-01,95.09620891434014,71.79100599212434,113.13760881220986
AEBHol,2016-04-01,89.43087735794656,72.97298418460676,129.2114807748247
AEBHol,2016-05-01,82.49386927445236,57.4679460015921,109.18713902480216
AEBHol,2016-06-01,74.95308355883563,60.31046366813071,98.2204445844064
AEBOth,2016-01-01,7.651276372403366,2.8207935796286057,15.074259266462807
AEBOth,2016-02-01,10.442150213231034,3.9443871031062985,20.16959237529708
AEBOth,2016-03-01,8.91411989138329,5.297279342336851,20.999566245356338
AEBOth,2016-04-01,7.589184917416528,3.0205589601898106,16.54400381429047
AEBOth,2016-05-01,7.776786966433281,3.3239309451556274,20.188879920874697
AEBOth,2016-06-01,6.894497529309721,3.389697828112367,16.353827357361933
AEBVis,2016-01-01,186.19505811071286,143.49826860606478,198.78155130622915
AEBVis,2016-02-01,85.62008736957556,61.03357257735811,112.16654522836907
AEBVis,2016-03-01,108.40919836834769,75.92460415342846,137.34368804415374
AEBVis,2016-04-01,146.617849677246,95.02671499242635,181.22254783762548
AEBVis,2016-05-01,110.11688225228673,84.73532219294245,146.25439810885422
AEBVis,2016-06-01,107.52529997313346,79.60059690325407,133.8840950184248
AECBus,2016-01-01,9.355076537422104,6.378877755426052,18.539411105936253
AECBus,2016-02-01,14.042576450070502,7.758643034877128,24.801292871427986
AECBus,2016-03-01,15.363188811288774,10.531059440464368,20.48751905894357
AECBus,2016-04-01,20.09246909688042,11.58553764580438,29.834089846264646
AECBus,2016-05-01,23.34480044946877,13.048735975329881,36.145897170769594
AECBus,2016-06-01,27.471343979597684,14.496989556244595,41.90887360367608
AECHol,2016-01-01,32.01890418318984,20.82298429455551,49.719101090335755
AECHol,2016-02-01,26.287452680838708,12.097071044346182,31.738449469978963
AECHol,2016-03-01,30.168367773675502,18.282937016569225,41.73431595359836
AECHol,2016-04-01,34.2463015387156,19.184996501790017,54.65851559363001
AECHol,2016-05-01,31.819484641999235,23.18186335599827,52.46646887167024
AECHol,2016-06-01,37.28476432653041,23.48342748282674,51.53208698699207
AECOth,2016-01-01,3.221080655206454,0.0,12.723334619572954
AECOth,2016-02-01,3.0248927791767954,0.0,19.203541390120176
AECOth,2016-03-01,8.125595964432774,1.8044336852566778,19.8736072785091
AECOth,2016-04-01,0.10334571667072234,0.0,18.02972799841773
AECOth,2016-05-01,5.405561906419315,0.0,21.056578265765843
AECOth,2016-06-01,4.933740215826427,0.0,18.327520154422054
AECVis,2016-01-01,30.52381703530604,16.40223162564296,47.174185098991885
AECVis,2016-02-01,14.21629501443913,6.881838260380174,26.194223035137533
AECVis,2016-03-01,16.02847378410045,12.898965266721177,27.899729574976497
AECVis,2016-04-01,23.5107017065205,12.939613515154138,43.03788222190501
AECVis,2016-05-01,17.214479374196557,12.851712185132989,26.422929537230154
AECVis,2016-06-01,15.943019554825847,11.299508091681295,25.872143195725336
AEDBus,2016-01-01,9.644245289417334,1.7534430184826237,12.227303759696454
AEDBus,2016-02-01,4.30737973457254,2.2487717957417974,11.052648399270433
AEDBus,2016-03-01,15.304221431840581,5.465798286130024,24.144868188298215
AEDBus,2016-04-01,7.313386710917017,1.7319571217929335,10.594454990423593
AEDBus,2016-05-01,7.3924776683834565,0.5057824173610324,12.911531159529279
AEDBus,2016-06-01,9.253116164503574,4.873185971380328,17.497155313970463
AEDHol,2016-01-01,106.69745850893887,81.13082398009098,141.0720083578357
AEDHol,2016-02-01,78.035435273992,48.05587505258931,85.94411902280731
AEDHol,2016-03-01,61.566384977221006,45.31487099017151,88.01390534457397
AEDHol,2016-04-01,84.73015521740818,55.665627155373905,112.09598426660247
AEDHol,2016-05-01,91.02406535713382,51.52274649641765,102.45319544250609
AEDHol,2016-06-01,80.34750370375622,51.66572040774514,93.89226418514875
AEDOth,2016-01-01,1.3042324872970286,0.29318430032715226,2.161767042129177
AEDOth,2016-02-01,1.8707453789401276,0.5649328527404894,2.4582074423182254
AEDOth,2016-03-01,1.6640947939212363,0.6151604241283168,2.8233507706193057
AEDOth,2016-04-01,1.9123366440821192,0.30082459544961054,3.2263888493050232
AEDOth,2016-05-01,1.1304951937939847,0.45692646536420967,2.561795366481592
AEDOth,2016-06-01,1.427637365071081,0.7881402158094777,3.262745817567321
AEDVis,2016-01-01,70.36270497899397,41.03891583449133,86.34970337537351
AEDVis,2016-02-01,31.91805071293369,17.902251383609038,49.64357458572229
AEDVis,2016-03-01,36.186351393518244,22.98149853126633,56.26037405265478
AEDVis,2016-04-01,52.59518163266365,28.720209767367514,67.37402597305545
AEDVis,2016-05-01,35.91822180924711,26.111535574542348,61.15292063913889
AEDVis,2016-06-01,34.82261630898951,26.34172784924285,57.60415373002039
AFABus,2016-01-01,91.38861160780783,57.41918918291953,120.52340461410662
AFABus,2016-02-01,106.70969154595616,70.26711290466685,146.0458271874694
AFABus,2016-03-01,120.52231087201858,82.79108215347696,157.3985892756582
AFABus,2016-04-01,101.22299699695736,74.52782912614532,146.7069601382732
AFABus,2016-05-01,110.08903779003055,77.9377645005021,149.97162264580885
AFABus,2016-06-01,103.88871354988731,79.5389346553114,157.76009307570814
AFAHol,2016-01-01,227.5541770036825,150.98220050522696,309.6144080823478
AFAHol,2016-02-01,70.94905916110977,55.050742510953135,113.19072166350901
AFAHol,2016-03-01,117.4958198123115,85.20388673271441,140.50648578239736
AFAHol,2016-04-01,126.2957703048001,94.058429236926,165.23378355385654
AFAHol,2016-05-01,86.58848980141235,65.15241675701965,113.60879130817875
AFAHol,2016-06-01,80.20499353825251,64.15230136486424,100.6128765007572
AFAOth,2016-01-01,42.8092509216452,24.764729376638154,59.94865921139305
AFAOth,2016-02-01,38.161366706491606,17.583890434306756,59.00135756074161
AFAOth,2016-03-01,23.373432588437666,12.496560772132641,42.666493058825246
AFAOth,2016-04-01,21.640482629941573,12.126725159539355,41.950349191218535
AFAOth,2016-05-01,24.594872797141164,14.296968371686573,46.46152476722882
AFAOth,2016-06-01,24.953379485036685,14.782468240396387,44.62917877226957
AFAVis,2016-01-01,282.5517412915881,195.3116728204028,375.0020070292507
AFAVis,2016-02-01,181.36993823548192,128.45282457229547,212.19292127950254
AFAVis,2016-03-01,155.95855976252432,121.36723440780156,212.69427775876574
AFAVis,2016-04-01,198.29238880789262,139.99922854533995,251.18565923718367
AFAVis,2016-05-01,192.75124140339352,134.790604811994,221.25191543756813
AFAVis,2016-06-01,168.0834146292238,128.76236582780115,227.7286963913171
BAABus,2016-01-01,368.8375315867868,269.2867545753757,425.5167955432128
BAABus,2016-02-01,414.1632617423567,353.2552635041301,505.18418883687326
BAABus,2016-03-01,483.6571829771527,392.97420534564594,545.0166994224085
BAABus,2016-04-01,452.79405102669307,377.54855248253693,513.1646605159675
BAABus,2016-05-01,504.3778439127881,388.9685224770619,598.8787529366339
BAABus,2016-06-01,467.8151166127301,386.86998574646645,503.27934778004555
BAAHol,2016-01-01,947.6982814424284,729.0181705311904,1155.9110281446797
BAAHol,2016-02-01,499.07846396051144,357.3207121618036,577.7214497969836
BAAHol,2016-03-01,574.0767801361395,420.9355270982452,682.7354522641151
BAAHol,2016-04-01,649.2556854349084,530.9753201051128,710.4156431690361
BAAHol,2016-05-01,444.49881757085535,380.5166926185553,605.3032950940537
BAAHol,2016-06-01,462.95928548681684,384.1094752240408,570.1553095510583
BAAOth,2016-01-01,85.25043312487567,66.31012016467777,130.01158879636054
BAAOth,2016-02-01,97.41269158600039,69.42225264624781,156.4575598455059
BAAOth,2016-03-01,91.73876631774564,75.74402079288402,152.29834717822493
BAAOth,2016-04-01,88.80672409239622,66.49547592914263,163.22316988038392
BAAOth,2016-05-01,136.82544466863305,83.41742927049188,182.84582167223812
BAAOth,2016-06-01,114.40769047217654,74.13408483061257,144.78746950162844
BAAVis,2016-01-01,1147.8621203231523,942.6755120972429,1381.9837822485722
BAAVis,2016-02-01,717.9420306433846,537.8642897954091,832.4427041482777
BAAVis,2016-03-01,710.4103164357796,614.6029044753966,809.880866352031
BAAVis,2016-04-01,760.8970559943174,624.7870779197326,927.2128922287473
BAAVis,2016-05-01,763.3095167397134,604.5462006538924,841.0467050071833
BAAVis,2016-06-01,699.4766667344832,586.6975204801015,756.9656713416119
BABBus,2016-01-01,4.056231261506223,2.471670826109877,7.4331086043867725
BABBus,2016-02-01,8.887808173422396,3.609825239197452,12.135445528215808
BABBus,2016-03-01,9.412974938432935,3.5107785235125855,13.51157936954209
BABBus,2016-04-01,9.003446462635365,3.7125043129703696,15.937289564933053
BABBus,2016-05-01,5.692415577061876,3.3831144666255395,9.202403003649858
BABBus,2016-06-01,5.498525685339667,3.6190393522630138,9.77033898313229
BABHol,2016-01-01,641.1247813566043,412.0524155922388,850.9458277033692
BABHol,2016-02-01,140.3470193242341,100.6882887230201,218.05581701415662
BABHol,2016-03-01,222.73466804521757,163.41902883961689,285.78300540562776
BABHol,2016-04-01,260.3584171883487,234.22591179928617,320.0619105088487
BABHol,2016-05-01,151.04977616622972,129.78432436693515,218.7752203614677
BABHol,2016-06-01,150.39775756703386,111.10666366696118,202.54795295290822
BABOth,2016-01-01,1.7695976433211809,0.4672490824387483,4.136901110934301
BABOth,2016-02-01,2.925530966444545,1.1706268254577403,3.8893264624653443
BABOth,2016-03-01,2.444243241982152,0.7861825324719147,3.941877686918411
BABOth,2016-04-01,1.6743220006507262,0.8750561795822386,4.017734748009744
BABOth,2016-05-01,2.248656451927169,1.0024067379395147,4.8139326655683785
BABOth,2016-06-01,2.6147319565939515,1.0883310501176477,5.211565759967864
BABVis,2016-01-01,204.77549531938183,139.20400783680782,263.69592626025644
