unique_id,Date,forecast_lower,Chronos Tiny,forecast_upper
ADAHol,2016-12-01,31.47029685974121,50.7021427154541,64.10615539550781
ADAOth,2016-05-01,0.052212122827768326,0.052212122827768326,0.052212122827768326
ADAOth,2016-06-01,0.052212122827768326,0.052212122827768326,1.0703464984893802
ADAOth,2016-07-01,0.052212122827768326,0.052212122827768326,2.208568572998047
ADAOth,2016-08-01,0.052212122827768326,0.052212122827768326,0.43858110308647186
ADAOth,2016-09-01,0.052212122827768326,0.052212122827768326,0.052212122827768326
ADAOth,2016-10-01,0.052212122827768326,0.052212122827768326,0.052212122827768326
ADAOth,2016-11-01,0.052212122827768326,0.052212122827768326,2.829891610145569
ADAOth,2016-12-01,0.052212122827768326,0.052212122827768326,2.2451169967651374
ADAVis,2016-05-01,8.598046207427979,13.471592903137207,16.542323684692384
ADAVis,2016-06-01,7.429187250137329,13.37253713607788,19.058341217041015
ADAVis,2016-07-01,7.88484468460083,13.174425601959229,17.532882308959962
ADAVis,2016-08-01,10.717840576171875,14.85837459564209,17.136659240722658
ADAVis,2016-09-01,12.144245433807374,15.254598617553711,19.25645351409912
ADAVis,2016-10-01,9.4499267578125,14.462151527404785,19.25645351409912
ADAVis,2016-11-01,10.57916259765625,13.273481369018555,18.32532844543457
ADAVis,2016-12-01,8.63766860961914,13.867815971374512,19.791354751586915
ADBBus,2016-05-01,6.569041156768799,17.407958030700684,30.086206245422364
ADBBus,2016-06-01,3.94142484664917,8.868205547332764,16.860539054870607
ADBBus,2016-07-01,2.780894279479981,9.087173461914062,19.991781234741214
ADBBus,2016-08-01,0.8101820886135103,8.868205547332764,19.926090240478516
ADBBus,2016-09-01,1.8612285375595095,9.963045597076416,18.721765899658205
ADBBus,2016-10-01,3.9852187871932987,12.809630393981934,18.721765899658205
ADBBus,2016-11-01,2.1239901781082153,8.758721351623535,16.094150733947757
ADBBus,2016-12-01,1.8393317461013796,7.006977558135986,18.546592521667485
ADBHol,2016-05-01,42.500677490234374,56.24275207519531,79.2385482788086
ADBHol,2016-06-01,47.59854240417481,70.64976119995117,81.89831771850588
ADBHol,2016-07-01,53.13970260620117,75.91385650634766,94.97543792724609
ADBHol,2016-08-01,43.44267959594727,64.0003719329834,81.06714477539064
ADBHol,2016-09-01,49.64877548217773,73.97445297241211,94.42132949829102
ADBHol,2016-10-01,40.06256923675537,69.26447296142578,96.58237228393556
ADBHol,2016-11-01,30.975073432922365,67.32506561279297,82.61866683959964
ADBHol,2016-12-01,27.096262741088868,70.92681884765625,77.52079238891605
ADBOth,2016-05-01,0.07213067263364792,0.07213067263364792,4.407175922393799
ADBOth,2016-06-01,0.07213067263364792,0.07213067263364792,4.57307586669922
ADBOth,2016-07-01,0.07213067263364792,3.2098089456558228,13.805784034729005
ADBOth,2016-08-01,0.07213067263364792,2.2360466718673706,12.045799255371094
ADBOth,2016-09-01,0.07213067263364792,0.07213067263364792,5.063563585281373
ADBOth,2016-10-01,0.07213067263364792,0.07213067263364792,6.484535360336313
ADBOth,2016-11-01,0.07213067263364792,3.1376785039901733,12.860873889923097
ADBOth,2016-12-01,0.07213067263364792,1.4786760807037354,9.405821609497071
ADBVis,2016-05-01,65.147607421875,76.47255325317383,90.83304443359376
ADBVis,2016-06-01,68.59179458618163,74.42939376831055,89.31526947021484
ADBVis,2016-07-01,69.81768951416015,78.51571273803711,92.35081863403322
ADBVis,2016-08-01,65.20598335266114,75.01315307617188,103.50063629150391
ADBVis,2016-09-01,68.00803146362304,82.89391326904297,100.52345962524414
ADBVis,2016-10-01,69.93444137573242,80.85074996948242,99.58944473266602
ADBVis,2016-11-01,69.40905456542968,79.39135360717773,100.40670776367188
ADBVis,2016-12-01,68.24153594970703,75.8887939453125,98.36355056762696
ADCBus,2016-05-01,2.294188451766968,5.561668872833252,11.16968402862549
ADCBus,2016-06-01,1.3672438383102417,5.098196029663086,15.317761707305909
ADCBus,2016-07-01,1.8307162046432495,13.788302898406982,17.47290725708008
ADCBus,2016-08-01,1.5989800214767456,3.823647379875183,15.410456275939943
ADCBus,2016-09-01,1.1123340427875519,2.201494038105011,16.059316730499273
ADCBus,2016-10-01,0.440299166738987,5.677536725997925,21.227034378051762
ADCBus,2016-11-01,0.23173661530017853,4.9823280572891235,24.378647232055666
ADCBus,2016-12-01,0.23173661530017853,6.4886133670806885,25.83858356475831
ADCHol,2016-05-01,63.71506614685059,83.9837760925293,102.93877029418947
ADCHol,2016-06-01,70.00211868286132,87.26805877685547,101.62506103515625
ADCHol,2016-07-01,68.3130599975586,79.29194641113281,98.71613082885743
ADCHol,2016-08-01,67.28086013793946,82.1070442199707,90.17698974609375
ADCHol,2016-09-01,63.52739295959473,76.47684860229492,94.49348068237306
ADCHol,2016-10-01,71.03432388305664,88.20642471313477,99.56065673828125
ADCHol,2016-11-01,72.81721267700195,94.77498626708984,121.61225967407228
ADCHol,2016-12-01,63.808902740478516,90.55233764648438,108.09978332519535
ADCOth,2016-05-01,0.05212134122848511,0.05212134122848511,2.361092281341553
ADCOth,2016-06-01,0.05212134122848511,0.05212134122848511,2.4132134437561037
ADCOth,2016-07-01,0.05212134122848511,0.05212134122848511,4.409457063674927
ADCOth,2016-08-01,0.05212134122848511,1.0945461988449097,3.6015777587890643
ADCOth,2016-09-01,0.05212134122848511,0.05212134122848511,4.023759818077088
ADCOth,2016-10-01,0.05212134122848511,0.05212134122848511,2.778062272071841
ADCOth,2016-11-01,0.05212134122848511,0.05212134122848511,3.997699189186097
ADCOth,2016-12-01,0.05212134122848511,0.05212134122848511,3.5755171298980724
ADCVis,2016-05-01,50.86739730834961,63.43807792663574,73.43615264892578
ADCVis,2016-06-01,46.71615142822266,58.46827507019043,70.22039489746093
ADCVis,2016-07-01,52.562980270385744,65.48446273803711,73.67002487182619
ADCVis,2016-08-01,52.6214485168457,58.4682731628418,68.99256134033203
ADCVis,2016-09-01,52.21217041015625,61.976369857788086,74.19624252319336
ADCVis,2016-10-01,47.94398498535156,64.02276039123535,71.740576171875
ADCVis,2016-11-01,48.879476928710936,66.36148834228516,92.96455383300783
ADCVis,2016-12-01,48.23632583618164,57.59124946594238,79.10757217407227
ADDBus,2016-05-01,0.3001103699207306,8.253020524978638,18.816886329650885
ADDBus,2016-06-01,0.3001103699207306,20.7075777053833,33.04209213256836
ADDBus,2016-07-01,7.592778778076173,17.406370162963867,32.20178451538086
ADDBus,2016-08-01,5.552032041549682,14.855436325073242,22.118094825744635
ADDBus,2016-09-01,6.482372570037842,13.054778099060059,16.92619438171387
ADDBus,2016-10-01,0.5702092200517654,12.304502487182617,23.198488807678224
ADDBus,2016-11-01,4.891790771484375,15.155546188354492,24.699037742614752
ADDBus,2016-12-01,8.673174095153808,12.604612827301025,26.19958553314209
ADDHol,2016-05-01,30.923315048217773,41.31243324279785,45.04275207519532
ADDHol,2016-06-01,23.67184982299805,33.11967086791992,45.3216552734375
ADDHol,2016-07-01,22.137886428833006,29.80770492553711,45.705147171020506
ADDHol,2016-08-01,22.41678981781006,33.64261436462402,45.740010070800786
ADDHol,2016-09-01,21.161727142333984,30.85359001159668,43.99686889648438
ADDHol,2016-10-01,22.974593925476075,36.083011627197266,44.6244010925293
ADDHol,2016-11-01,18.756192779541017,35.3857536315918,46.71616744995117
ADDHol,2016-12-01,23.044319343566894,33.468299865722656,41.417021179199224
ADDOth,2016-05-01,0.08672617375850677,2.124787449836731,4.128157949447632
ADDOth,2016-06-01,0.08672617375850677,0.5203562080860138,4.258247232437134
ADDOth,2016-07-01,0.08672617375850677,0.9539862275123596,2.9313393354415918
ADDOth,2016-08-01,0.08672617375850677,0.08672617375850677,3.252225589752199
ADDOth,2016-09-01,0.08672617375850677,0.08672617375850677,2.3936381578445443
ADDOth,2016-10-01,0.08672617375850677,0.08672617375850677,4.70054988861084
ADDOth,2016-11-01,0.08672617375850677,0.08672617375850677,1.933990156650546
ADDOth,2016-12-01,0.08672617375850677,0.3469042181968689,3.5731117963790897
ADDVis,2016-05-01,49.40322608947754,60.6651668548584,82.19352264404297
ADDVis,2016-06-01,53.198681640625,60.97627258300781,73.10930480957033
ADDVis,2016-07-01,54.56754150390625,63.77619934082031,75.7225700378418
ADDVis,2016-08-01,50.08765068054199,60.97626876831055,69.93604736328125
ADDVis,2016-09-01,48.4699104309082,58.79854393005371,71.86489028930664
ADDVis,2016-10-01,50.77207870483399,58.79854393005371,70.93157958984375
ADDVis,2016-11-01,59.856299591064456,68.44275283813477,80.4513412475586
ADDVis,2016-12-01,48.40769004821777,64.39840698242188,80.51356201171875
AEABus,2016-05-01,9.051466083526611,31.787882804870605,68.53252182006837
AEABus,2016-06-01,14.546998023986816,33.67360496520996,48.112847137451176
AEABus,2016-07-01,22.57478446960449,35.82871437072754,48.22060241699219
AEABus,2016-08-01,19.71926326751709,36.36749458312988,56.08675346374512
AEABus,2016-09-01,26.615616416931154,40.13893699645996,52.315314102172856
AEABus,2016-10-01,29.41726188659668,42.83282470703125,55.49409866333008
AEABus,2016-11-01,27.42378330230713,39.60015869140625,49.13652572631836
AEABus,2016-12-01,20.9584529876709,32.057271003723145,43.74874687194824
AEAHol,2016-05-01,93.63890686035157,113.41705703735352,131.85430908203125
AEAHol,2016-06-01,123.47373580932617,133.53042602539062,156.66079864501953
AEAHol,2016-07-01,110.62353515625,128.50209045410156,161.35393066406252
AEAHol,2016-08-01,103.69559326171876,120.12150955200195,165.37660217285156
AEAHol,2016-09-01,105.93041076660157,158.6721420288086,184.0373291015625
AEAHol,2016-10-01,90.95712585449219,105.03648376464844,200.12803649902344
AEAHol,2016-11-01,98.22028884887696,189.40089416503906,217.89483642578125
AEAHol,2016-12-01,83.80570983886719,96.65591049194336,204.48592376708987
AEAOth,2016-05-01,0.14104200899600983,4.3722944259643555,10.169110584259034
AEAOth,2016-06-01,0.14104200899600983,1.974584698677063,6.36098313331604
AEAOth,2016-07-01,0.14104200899600983,2.397710084915161,4.837732219696045
AEAOth,2016-08-01,0.14104200899600983,2.186147451400757,11.932131671905518
AEAOth,2016-09-01,0.14104200899600983,3.173439621925354,6.008378362655641
AEAOth,2016-10-01,0.14104200899600983,1.5514594316482544,7.009774827957161
AEAOth,2016-11-01,0.14104200899600983,0.987292468547821,6.558441543579109
AEAOth,2016-12-01,0.14104200899600983,1.2693759202957153,3.3003773212432868
AEAVis,2016-05-01,135.21878814697266,155.8306427001953,180.04339599609375
AEAVis,2016-06-01,135.21878814697266,168.86827087402344,187.4934539794922
AEAVis,2016-07-01,139.56465606689454,164.52239990234375,188.9834732055664
AEAVis,2016-08-01,132.73542709350585,155.20980834960938,185.13426818847657
AEAVis,2016-09-01,128.63789596557618,140.93051147460938,181.5333999633789
AEAVis,2016-10-01,129.1345672607422,153.34729766845703,180.04339599609375
AEAVis,2016-11-01,125.1611930847168,143.41387176513672,177.8083511352539
AEAVis,2016-12-01,110.38522415161133,155.2098159790039,189.976806640625
AEBBus,2016-05-01,38.29293670654297,49.52781867980957,58.3184700012207
AEBBus,2016-06-01,41.766317749023436,51.671878814697266,60.41964950561524
AEBBus,2016-07-01,34.905321502685545,42.88122749328613,55.10237617492676
AEBBus,2016-08-01,29.1163537979126,39.02191925048828,46.397488021850585
AEBBus,2016-09-01,29.973977851867676,35.591421127319336,44.59647750854492
AEBBus,2016-10-01,27.100935363769533,36.87785339355469,48.19849891662598
AEBBus,2016-11-01,22.72705078125,28.944828987121582,39.4936107635498
AEBBus,2016-12-01,18.824859428405762,27.872798919677734,33.96193008422852
AEBHol,2016-05-01,60.90569725036621,77.93218231201172,95.2975067138672
AEBHol,2016-06-01,58.703260803222655,83.01471328735352,98.34702987670899
AEBHol,2016-07-01,75.72975311279296,91.90915298461914,116.13589248657227
AEBHol,2016-08-01,75.8144645690918,91.90915298461914,120.62545776367188
AEBHol,2016-09-01,66.75060348510742,92.33269500732422,124.18324127197266
AEBHol,2016-10-01,53.19718627929687,131.72232818603516,154.67844848632814
AEBHol,2016-11-01,45.65809631347656,69.03775215148926,151.20538787841798
AEBHol,2016-12-01,36.25540962219238,93.60332489013672,164.08112030029304
AEBOth,2016-05-01,3.372633528709412,5.8282835483551025,8.641401672363283
AEBOth,2016-06-01,0.155421182513237,3.108418107032776,7.8021289825439455
AEBOth,2016-07-01,0.155421182513237,3.6523913145065308,7.8021289825439455
AEBOth,2016-08-01,0.155421182513237,3.108418107032776,7.66225028038025
AEBOth,2016-09-01,0.155421182513237,2.5644450187683105,6.885145807266236
AEBOth,2016-10-01,0.155421182513237,4.040943384170532,8.097429275512695
AEBOth,2016-11-01,0.155421182513237,2.331313729286194,6.729725027084351
AEBOth,2016-12-01,0.155421182513237,2.5644450187683105,6.854061651229858
AEBVis,2016-05-01,68.03382797241211,85.39810180664062,106.65274047851562
AEBVis,2016-06-01,69.64689636230469,92.0401840209961,120.88575820922853
AEBVis,2016-07-01,68.22360229492188,86.34697341918945,125.5352165222168
AEBVis,2016-08-01,65.37699127197266,92.98904800415039,118.79824829101562
AEBVis,2016-09-01,67.08496017456055,85.39810562133789,104.56523132324219
AEBVis,2016-10-01,63.95368957519531,89.19357299804688,101.81351470947266
AEBVis,2016-11-01,65.37699127197266,83.50037384033203,106.74762725830078
AEBVis,2016-12-01,69.55200958251953,86.82140350341797,109.21469039916992
AECBus,2016-05-01,3.0455573081970213,5.85684061050415,11.87587060928345
AECBus,2016-06-01,1.4777261137962343,6.1271562576293945,11.353259086608887
AECBus,2016-07-01,2.8653467416763307,7.658945322036743,11.064923095703126
AECBus,2016-08-01,2.6130520820617678,6.1271562576293945,9.69532346725464
AECBus,2016-09-01,1.4777261137962343,3.8745254278182983,10.740544033050538
AECBus,2016-10-01,1.1533473730087282,5.586524486541748,9.749386215209961
AECBus,2016-11-01,0.18021081387996674,3.964630603790283,7.767071676254273
AECBus,2016-12-01,0.6848000913858414,4.9557881355285645,8.668123626708985
AECHol,2016-05-01,29.5658821105957,41.631229400634766,57.4356803894043
AECHol,2016-06-01,29.60442943572998,47.606082916259766,58.74628982543947
AECHol,2016-07-01,56.85746765136719,64.18148231506348,78.59821701049805
AECHol,2016-08-01,55.08428192138672,76.32392501831055,89.46860122680664
AECHol,2016-09-01,57.74405708312988,73.8183364868164,80.71833038330078
AECHol,2016-10-01,48.5697681427002,69.19264602661133,80.8339714050293
AECHol,2016-11-01,13.799982261657714,22.742987632751465,27.792701721191406
AECHol,2016-12-01,1.850277590751648,6.745801687240601,21.23963737487793
AECOth,2016-05-01,0.06684572249650955,0.06684572249650955,0.18048322945833367
AECOth,2016-06-01,0.06684572249650955,0.06684572249650955,0.06684572249650955
AECOth,2016-07-01,0.06684572249650955,0.06684572249650955,3.3355954885482806
AECOth,2016-08-01,0.06684572249650955,0.06684572249650955,0.16042956262827052
AECOth,2016-09-01,0.06684572249650955,0.06684572249650955,0.20053691416979025
AECOth,2016-10-01,0.06684572249650955,0.06684572249650955,0.18048322945833367
